anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Simplified Word
0,0,0,0,0,1,0,0,0,0,压缩
0,0,0,1,0,1,0,0,0,0,不寒而栗
0,0,0,0,0,0,0,0,0,0,洗牌
0,0,0,0,0,0,0,0,0,0,洗牌
1,0,1,0,0,1,0,1,0,0,顺
0,0,0,0,0,0,0,0,0,0,分流
0,0,0,0,0,0,0,0,0,0,关闭
0,0,0,0,0,0,0,0,0,0,快门
0,0,0,0,0,0,0,0,0,0,穿梭
0,0,0,0,0,0,0,0,0,1,同胞
0,0,0,0,0,0,0,0,0,0,原文如此
0,0,1,0,0,1,0,1,0,0,生病的
1,0,1,1,0,1,0,1,0,0,令人作呕
0,0,0,0,0,0,0,0,0,0,镰刀
0,0,1,0,0,1,0,1,0,0,病态的
0,0,1,1,0,1,0,1,0,0,疾病
0,0,0,0,0,0,0,0,0,0,边
0,0,0,0,0,0,0,0,0,0,餐具柜
0,0,0,0,0,0,0,0,0,0,回避
0,0,0,0,0,0,0,0,0,0,侧身
0,0,0,0,0,0,0,0,0,0,围城
0,0,0,0,0,0,0,0,0,0,午休
0,0,0,0,0,0,0,0,0,0,筛
0,0,0,0,0,0,0,0,0,0,筛选
0,0,0,0,0,0,0,0,0,0,叹
0,0,0,0,0,0,0,0,0,0,视线
0,0,0,0,0,0,0,0,0,0,符号
0,0,0,0,0,0,0,0,0,0,信号
0,0,0,0,0,0,0,0,0,1,签名
0,0,0,0,0,0,0,0,0,0,意义
0,0,0,0,0,0,0,0,0,0,重要的
0,0,0,0,0,0,0,0,0,0,意义
0,1,0,0,0,0,0,0,0,0,表示
0,0,0,0,0,0,0,0,0,0,路标
0,0,0,0,0,0,0,0,0,0,沉默的
0,0,0,0,0,0,0,0,0,0,默默
0,0,0,0,0,0,0,0,0,0,轮廓
0,0,0,0,0,0,1,0,0,0,丝绸
0,0,0,0,0,0,0,0,0,0,丝
0,0,0,0,0,0,0,0,0,0,丝滑
0,0,0,0,0,0,0,0,0,0,窗台
0,0,0,0,0,0,0,0,0,0,愚蠢
0,0,0,0,1,1,0,0,0,0,愚蠢的
0,0,0,0,0,0,0,0,0,0,淤泥
0,0,0,0,0,0,0,0,0,0,银
0,0,0,0,0,0,0,0,0,0,银色
0,0,0,0,0,0,0,0,0,0,相似的
0,0,0,0,0,0,0,0,0,0,相似
0,0,0,0,0,0,0,0,0,0,明喻
1,1,0,0,0,0,0,0,0,0,煨
0,1,0,0,0,0,0,0,0,0,煨
0,0,0,0,0,0,0,0,0,0,简单的
0,0,0,0,0,0,0,0,0,0,简单的
0,1,0,0,1,0,1,0,1,1,简化
0,0,0,0,0,0,0,0,0,0,简单地
0,0,0,0,0,0,0,0,0,0,模拟
0,0,0,0,0,0,0,0,0,0,模拟的
0,0,0,0,0,0,0,0,0,0,模拟
0,0,0,0,0,0,0,0,0,0,模拟
0,0,0,0,0,0,0,0,0,0,同时
0,0,0,0,0,0,0,0,0,0,同时
1,0,1,1,0,1,0,1,0,0,罪
0,0,0,0,0,0,1,0,0,1,真诚
0,0,0,0,0,0,1,0,0,0,诚意
1,0,1,1,0,1,0,1,0,0,有罪的
0,1,0,0,1,0,1,1,0,1,唱歌
0,0,0,0,0,0,0,0,0,0,歌手
0,0,0,0,0,0,0,0,0,0,单身的
0,0,0,0,0,0,1,0,0,0,单独
0,0,0,0,0,0,0,0,0,0,单数
0,0,0,0,0,0,0,0,0,0,奇点
0,0,0,0,0,0,0,0,1,0,奇异地
1,0,1,1,0,1,0,0,0,0,险恶
0,0,0,0,0,0,0,0,0,0,下沉
1,0,1,1,0,1,0,1,0,0,罪人
0,0,1,0,0,1,0,0,0,0,犯罪
0,0,0,0,0,0,0,0,0,0,窦
0,0,0,0,0,0,0,0,0,0,啜
0,0,0,0,0,0,0,0,0,0,虹吸管
0,0,0,0,0,0,1,0,0,1,先生
0,0,0,0,0,0,0,0,0,0,陛下
0,0,0,1,0,1,0,0,0,0,警笛
0,0,0,0,0,1,0,0,0,0,娘娘腔
0,0,0,0,0,0,0,0,0,0,姐姐
1,0,0,0,0,0,1,1,1,1,姐妹情谊
0,0,0,0,0,0,0,0,0,0,地点
0,0,0,0,0,0,0,0,0,0,西斯
0,0,0,0,0,0,0,0,0,0,坐着
0,0,0,0,0,0,0,0,0,0,位于
0,0,0,0,0,0,0,0,0,0,位于
0,0,0,0,0,0,0,0,0,0,情况
0,0,0,0,0,0,0,0,0,0,第六
0,0,0,0,0,0,0,0,0,0,六十
0,0,0,0,0,0,0,0,0,0,尺寸
1,0,0,0,0,0,0,0,0,0,咝咝作响
0,0,0,0,0,0,0,0,0,0,滑冰
0,0,0,0,0,0,0,0,0,0,溜冰
0,0,0,0,0,0,0,0,0,0,绞
0,0,0,0,0,0,0,0,0,0,骨骼
0,0,0,0,0,0,0,0,0,0,怀疑论者
0,0,0,0,0,1,0,0,0,0,持怀疑态度
0,0,0,0,0,0,0,0,0,0,怀疑论
0,0,0,0,0,0,0,0,0,0,草图
0,0,0,0,0,1,0,0,0,0,粗略的
1,1,0,0,0,1,0,0,0,0,歪斜的
0,0,0,0,0,0,0,0,0,0,串烧
0,0,0,0,0,0,0,0,0,0,滑雪
1,0,0,1,0,1,0,1,0,0,打滑
0,0,0,0,0,0,0,0,0,0,小艇
0,0,0,0,0,0,0,0,0,0,技能
0,0,0,0,0,0,1,0,0,0,技能的
0,0,0,0,0,0,0,0,0,0,煎锅
0,0,0,0,0,0,1,0,0,1,熟练
0,0,0,0,0,0,0,0,0,0,撇去
0,0,0,0,0,0,0,0,0,0,皮肤
0,0,0,0,0,0,0,0,0,0,瘦骨嶙峋的
0,0,0,0,0,1,0,0,0,0,跳过
0,0,0,0,0,0,0,0,0,0,船长
1,0,0,0,0,1,0,0,0,0,小冲突
0,0,0,0,0,0,0,0,0,0,短裙
0,0,0,0,0,0,0,0,0,0,踢脚线
0,0,0,0,0,0,0,0,0,0,裙子
0,0,0,0,0,0,0,0,0,0,短剧
0,0,0,0,0,0,0,0,0,0,颅骨
0,0,0,0,0,0,0,0,0,0,臭鼬
0,0,0,0,0,0,1,0,0,0,天空
0,0,0,0,0,0,0,0,0,0,摩天大楼
0,0,0,0,0,0,0,0,0,0,板坯
0,0,0,0,0,1,0,0,0,0,松弛
0,0,0,0,0,1,0,0,0,0,矿渣
1,0,0,1,0,1,0,0,1,0,大满贯
1,0,1,0,0,1,0,0,0,0,诽谤
0,0,0,0,0,1,0,0,0,0,诽谤
0,0,0,0,0,0,0,0,0,0,俚语
0,0,0,0,0,0,0,0,0,0,倾斜
1,0,0,0,0,1,0,0,1,0,拍击
1,0,0,0,0,0,0,0,0,0,削减
0,0,0,0,0,0,0,0,0,0,斜线
0,0,0,0,0,0,1,0,0,0,石板
0,0,0,0,0,0,0,0,0,0,石板
1,0,1,1,0,1,0,1,1,0,屠宰
1,0,1,1,0,1,0,1,0,0,屠宰场
1,0,1,1,0,1,0,1,1,0,屠宰
1,0,0,1,0,1,0,1,0,0,奴隶
1,0,1,1,0,1,0,1,0,0,奴隶制
1,0,0,0,0,1,0,0,0,0,诛戮
1,0,1,1,0,1,0,1,1,0,杀手
0,0,0,0,0,0,0,0,0,0,雪橇
0,0,0,0,0,0,1,0,0,0,光滑
0,0,0,0,0,0,0,0,0,0,睡觉
0,0,0,0,0,0,0,0,0,0,轨枕
0,0,0,0,0,0,0,0,0,0,睡眠
0,0,0,0,0,0,0,0,0,0,失眠
0,0,0,0,0,0,0,0,0,0,困
0,0,0,0,0,1,0,0,0,0,霰
0,0,0,0,0,0,0,0,0,0,袖子
0,0,0,0,0,0,0,0,0,0,无袖的
0,0,0,0,0,0,0,0,0,0,雪橇
0,0,0,0,0,0,0,0,0,0,诡计
0,0,0,0,0,0,1,0,0,0,纤细的
0,0,0,0,0,0,0,0,0,0,侦探
0,0,0,0,0,0,0,0,0,0,片
0,0,0,0,0,0,0,0,0,0,光滑的
0,0,0,0,0,0,0,0,0,0,滑动
0,0,0,0,0,0,0,0,0,0,滑动
0,0,0,0,0,0,0,0,0,0,轻微
0,0,0,0,0,0,0,0,0,0,轻微地
0,0,0,0,0,0,1,0,0,0,瘦
0,0,1,0,0,0,0,0,0,0,粘液
0,0,1,0,0,1,0,0,0,0,黏糊糊的
0,0,0,0,0,0,0,0,0,0,吊索
0,0,0,0,0,1,0,0,0,0,溜溜
0,0,0,0,0,1,0,0,1,0,滑
0,0,0,0,0,0,0,0,0,0,拖鞋
0,0,0,0,0,0,0,0,0,0,拖鞋
0,0,0,0,0,0,0,0,0,0,狭缝
0,0,0,0,0,0,0,0,0,0,条子
0,0,0,0,0,0,0,0,0,0,口号
0,0,0,0,0,0,0,0,0,0,单桅帆船
0,0,1,0,0,1,0,0,0,0,斜坡
0,0,0,0,0,0,0,0,0,0,坡
0,0,1,0,0,1,0,0,0,0,邋遢
0,0,0,0,0,0,0,0,0,0,投币口
0,0,1,0,0,1,0,0,0,0,懒惰
0,0,0,0,0,1,0,0,0,0,伛
0,0,0,0,0,1,0,0,0,0,泥沼
0,0,0,0,0,0,0,0,0,0,减缓
0,0,0,0,0,0,0,0,0,0,慢慢地
0,0,0,0,0,1,0,0,0,0,缓慢
0,0,1,0,0,1,0,0,0,0,污泥
0,0,1,0,0,1,0,0,0,0,蛞蝓
0,0,0,0,0,1,0,1,0,0,迟缓
0,0,0,0,0,0,0,0,0,0,水闸
0,0,1,0,0,1,0,0,0,0,贫民窟
0,0,0,0,0,0,0,0,0,0,睡眠
0,0,0,0,0,1,0,1,0,0,暴跌
1,0,1,0,0,1,0,1,0,0,诽谤
0,0,1,0,0,1,0,0,1,0,雪泥
1,0,1,0,0,1,0,0,0,0,荡妇
1,0,1,1,0,1,0,0,0,0,狡猾
1,0,0,0,0,1,0,0,0,0,咂嘴
0,0,0,0,0,1,0,0,0,0,小的
0,0,0,0,0,0,0,0,0,0,更小
0,0,0,0,0,0,0,0,0,0,最小的
1,0,0,1,0,1,0,0,0,0,粉碎
0,0,0,0,0,1,0,0,0,0,粉碎
0,0,0,0,0,1,0,0,0,0,不知道
0,0,0,0,0,0,0,0,0,0,涂抹
1,0,1,0,0,1,0,0,0,0,闻
0,0,1,0,0,1,0,0,0,0,闻
0,0,0,0,0,0,0,0,0,0,冶炼
0,0,0,0,1,0,1,0,1,1,微笑
0,0,0,0,1,0,1,0,0,0,微笑
0,0,0,0,0,1,0,0,0,0,傻笑
1,0,0,1,0,1,0,1,0,0,惩戒
0,0,0,0,0,0,0,0,0,1,史密斯
0,0,0,0,0,0,1,0,0,0,迷恋
0,0,0,0,0,1,0,0,0,0,吸烟者
0,0,0,0,0,0,0,0,0,0,烟熏
0,0,0,0,0,0,0,0,0,0,抽烟
0,0,0,0,0,0,0,0,0,0,烟
0,0,0,0,0,0,0,0,0,0,阴燃
0,0,0,0,0,0,0,0,0,0,顺利
0,0,0,0,0,0,1,0,0,0,光滑度
1,0,0,0,0,1,0,0,0,0,窒息
0,0,0,0,0,1,0,0,0,0,弄脏
0,0,0,0,0,1,0,0,0,0,踌躇满志
0,0,0,1,0,1,0,0,0,0,走私
1,0,1,1,0,1,0,0,0,0,走私者
0,0,0,0,0,1,0,0,0,0,走私
0,0,1,1,0,1,0,0,0,0,黑穗病
0,0,0,0,0,0,0,0,0,0,小吃
0,0,0,0,0,0,0,0,0,0,零食
0,0,0,0,0,1,0,0,1,0,障碍
0,0,0,0,0,1,0,0,0,0,障碍
0,0,0,0,0,0,0,0,0,0,蜗牛
0,0,1,1,0,1,0,0,0,0,蛇
0,0,0,0,0,0,0,0,0,0,折断
0,0,0,0,0,0,0,0,0,0,快照
0,0,0,1,0,1,0,0,0,0,圈套
1,0,1,0,0,1,0,0,0,0,咆哮
1,0,0,0,0,1,0,0,0,0,咆哮
0,0,0,0,0,0,0,0,0,0,抢夺
1,0,0,1,0,1,0,0,1,0,潜行
0,0,0,0,0,0,0,0,0,0,运动鞋
0,1,0,1,0,1,0,0,0,1,鬼鬼祟祟
1,0,1,0,0,1,0,0,0,0,冷笑
0,0,1,0,0,1,0,0,1,0,喷嚏
0,0,0,0,0,0,0,0,0,0,打喷嚏
0,0,0,0,0,0,1,0,0,0,暗笑
0,0,0,0,0,1,0,0,0,0,冷嘲热讽
0,0,0,0,0,0,0,0,0,0,嗅
0,0,0,0,0,0,0,0,0,0,剪断
0,0,0,0,0,0,0,0,0,0,狙击
0,0,0,0,0,0,0,0,0,0,片段
0,0,0,0,0,1,0,0,0,0,势利小人
0,0,0,0,0,0,0,0,0,0,史努比
0,0,0,0,0,0,0,0,0,0,打盹
0,0,0,0,0,0,0,0,0,0,鼾
0,0,0,0,0,0,0,1,0,0,打喷嚏
0,0,0,0,0,0,0,0,0,0,鼻子
0,0,0,0,0,0,0,0,0,0,雪
0,0,0,0,0,0,0,0,0,0,雪球
0,0,0,0,0,0,0,0,0,0,雪花
0,0,0,0,0,0,0,0,0,0,下雪的
0,0,0,0,0,0,0,0,0,0,鼻烟
0,0,0,0,0,1,0,0,0,0,浸泡
0,0,0,0,0,0,0,0,0,0,浸泡
0,0,0,0,0,0,0,0,0,0,肥皂
0,0,0,0,0,0,0,0,0,0,肥皂味的
0,0,0,0,0,0,0,0,0,0,飙升
0,0,0,0,0,1,0,1,0,0,哭泣
0,0,0,0,0,0,1,0,0,1,清醒
0,0,0,0,0,0,0,0,0,0,社会
0,0,0,0,0,0,0,0,0,0,足球
0,0,0,0,0,0,1,0,0,0,善于交际的
0,0,0,0,0,0,0,0,0,0,社会的
0,0,1,1,0,0,0,0,0,0,社会主义
1,0,1,1,0,1,0,1,0,0,社会主义者
0,0,0,0,0,0,0,0,0,0,社会
0,0,0,0,0,0,0,0,0,0,短袜
0,0,0,0,0,0,0,0,0,0,插座
0,0,0,0,0,0,0,0,0,0,草皮
0,0,0,0,0,0,0,0,0,0,沙发
0,0,0,0,0,0,0,0,0,0,软化
0,0,0,0,0,0,0,0,0,0,柔软度
0,0,0,0,0,0,0,0,0,0,湿漉漉的
0,0,1,0,0,1,0,0,0,0,土壤
0,0,1,0,0,1,0,0,0,0,弄脏了
0,0,0,0,0,0,0,0,0,0,逗留
0,0,0,0,0,0,1,0,0,0,慰藉
0,0,0,0,0,0,0,0,0,0,太阳的
0,0,0,0,0,0,0,0,0,0,焊接
0,0,0,0,0,0,0,0,0,0,焊接
1,0,0,0,0,0,1,1,0,0,士兵
0,0,0,0,0,0,0,0,0,0,唯一
0,0,0,0,0,0,0,0,0,0,征求
0,0,0,0,0,0,0,0,0,0,征集
0,0,0,0,0,0,0,0,0,0,律师
0,0,0,0,0,0,1,0,0,0,坚硬的
0,0,0,0,0,0,0,0,0,1,团结一致
0,0,0,0,0,0,0,0,0,0,凝固
0,0,0,0,0,0,0,0,0,0,固化
0,0,0,0,0,0,0,0,0,0,固化
0,0,0,0,0,0,1,0,0,1,坚固性
0,0,0,0,0,0,0,0,0,0,纸牌
0,0,0,0,0,0,0,0,0,0,孤
0,0,0,0,0,0,0,0,0,0,孤独
0,0,0,0,0,0,0,0,0,0,独奏
0,0,0,0,0,0,0,0,0,0,溶解度
0,0,0,0,0,0,0,0,0,0,易溶
0,0,0,0,0,0,1,0,0,0,解决方案
0,0,0,0,0,0,0,0,0,0,解决
0,0,0,0,0,0,1,0,0,0,偿付能力
0,0,0,0,0,0,0,0,0,0,溶剂
0,0,0,0,0,1,0,0,1,0,躯体
0,0,0,0,0,1,0,1,0,0,忧郁的
0,0,0,0,0,0,0,0,0,0,儿子
0,1,0,0,0,0,1,0,0,0,声纳
0,0,0,0,0,0,1,0,0,0,奏鸣曲
0,0,0,0,0,0,0,0,0,0,歌曲
0,0,0,0,1,0,1,1,0,0,十四行诗
0,0,0,0,1,0,1,0,0,0,铿锵有力
0,0,1,0,0,1,0,0,0,0,煤烟
0,0,0,0,0,0,1,0,0,0,舒缓
0,0,0,0,1,0,1,0,0,1,舒缓的
0,0,0,0,0,0,0,0,0,0,二年级
0,0,0,0,0,0,0,0,0,0,女高音
0,0,0,0,0,0,0,0,0,0,巫师
0,1,0,1,0,1,0,0,1,0,巫术
1,0,1,1,0,1,0,1,0,0,肮脏的
1,0,0,0,0,1,0,1,0,0,疮
0,0,0,0,0,1,0,1,0,0,非常
0,0,1,0,0,1,0,1,0,0,疼痛
0,0,0,0,0,0,0,0,0,0,高粱
0,0,0,0,0,0,0,0,0,0,联谊会
0,0,0,1,0,1,0,1,0,0,悲哀
0,0,0,0,0,1,0,1,0,0,悲伤
0,0,0,0,0,0,0,0,0,0,种类
0,0,0,0,0,0,1,0,0,0,分拣机
0,0,0,1,0,1,0,0,0,0,出击
0,0,0,0,0,0,0,0,0,0,排序
0,0,0,0,0,0,0,0,0,0,搜
0,0,1,1,0,1,0,1,0,0,没有灵魂的
0,0,0,1,0,1,0,0,0,0,灵魂伴侣
0,0,0,0,0,0,0,0,0,0,声音
0,0,0,0,0,0,0,0,0,0,听起来
0,1,0,0,1,0,1,0,0,1,健全性
0,0,0,0,0,0,1,0,0,0,汤
0,0,1,0,0,1,0,0,0,0,酸的
0,0,0,0,0,0,0,0,0,0,资源
0,0,0,0,0,0,0,0,0,0,纪念品
0,0,0,0,0,0,0,0,0,1,主权的
0,0,0,0,0,0,0,0,0,0,主权
0,0,0,0,0,0,0,0,0,0,母猪
0,1,0,0,1,0,1,0,1,1,温泉
0,0,0,0,0,0,0,0,0,0,空间
0,0,0,0,0,0,1,0,0,0,宽敞
0,0,0,0,0,0,0,0,0,0,铲
0,0,0,0,0,0,0,0,0,0,跨度
0,0,0,0,1,0,1,0,0,1,西班牙猎狗
1,0,0,1,0,1,0,1,0,0,打屁股
1,0,0,0,0,0,0,0,0,0,打屁股
0,0,0,0,0,0,0,0,0,0,晶石
0,0,0,0,0,0,0,0,0,0,空闲的
0,0,0,0,0,0,0,0,0,0,有节制地
0,0,0,0,0,0,0,0,0,0,火花
0,1,0,0,1,0,1,0,1,0,火花
0,0,0,0,0,0,0,0,0,0,陪练
0,0,0,0,0,0,0,0,0,0,疏
0,0,0,1,0,1,0,0,0,0,痉挛
1,0,0,0,0,1,0,0,0,0,口角
0,0,0,0,0,0,0,0,0,0,抹刀
0,0,0,0,0,0,0,0,0,0,产卵
0,0,0,0,0,0,0,0,0,0,扬声器
0,0,0,0,0,0,0,0,0,0,请讲
1,1,0,1,0,1,0,0,0,0,矛
0,0,0,0,1,0,1,0,0,0,特别的
0,0,0,0,0,0,0,0,0,1,专家
0,0,0,0,0,0,0,0,0,0,专业
0,0,0,0,0,0,0,0,0,1,专攻
0,0,0,0,0,0,0,0,0,0,特别
0,0,0,0,0,0,1,0,0,0,种
0,0,0,0,0,0,0,0,0,0,物种
0,0,0,0,0,0,0,0,0,0,具体的
0,0,0,0,0,0,0,0,0,0,规格
0,0,0,0,0,0,0,0,0,0,样品
0,0,1,0,0,1,0,0,0,0,斑点
0,0,0,0,0,0,0,0,0,0,有斑点的
0,0,0,0,0,0,0,0,0,0,眼镜
0,0,0,0,0,1,1,0,0,0,奇观
0,0,0,0,0,0,0,0,0,0,眼镜
0,1,0,0,0,0,0,0,1,0,壮观
0,0,0,0,0,0,0,0,0,0,观众
0,0,0,1,0,1,0,1,0,0,幽灵
0,0,0,0,0,1,0,0,0,0,光谱
0,0,0,0,0,0,0,0,0,0,光谱仪
0,0,0,0,0,0,0,0,0,0,分光光度计
0,0,0,0,0,0,0,0,0,0,光谱学
0,0,0,0,0,0,0,0,0,0,光谱
0,0,0,0,0,0,0,0,0,0,推测
0,0,0,1,0,1,0,1,0,0,投机
0,1,0,0,0,0,0,0,0,0,投机的
0,0,0,0,0,0,0,0,0,0,窥器
0,0,0,0,0,0,1,0,0,0,演讲
0,0,0,0,0,0,0,0,0,0,无语
0,0,0,0,0,0,0,0,0,0,速度
0,0,0,0,0,0,0,0,0,0,迅速
0,0,0,0,0,0,0,0,0,0,车速表
0,0,0,0,0,0,0,0,0,0,高速公路
0,0,0,0,0,0,1,0,0,0,迅速
0,0,0,0,0,0,0,0,0,0,着迷
0,0,0,0,0,0,1,0,0,0,拼写
0,0,0,0,0,0,0,0,0,0,斯宾塞
0,0,0,0,0,0,0,0,0,0,花费
0,0,0,0,0,1,0,0,0,0,花费
0,0,0,0,0,0,0,0,0,0,精子
0,0,1,0,0,0,0,0,0,0,吐出
0,0,0,0,0,0,0,0,0,0,领域
0,0,0,0,0,0,0,0,0,0,球形
0,0,0,0,0,0,0,0,0,0,狮身人面像
0,0,0,0,0,0,1,0,0,0,香料
0,0,0,0,0,0,0,0,0,0,辛辣的
0,0,1,1,0,0,0,0,0,0,蜘蛛
0,0,0,0,0,0,0,0,0,0,龙头
0,0,0,1,0,0,0,0,0,0,长钉
0,0,0,0,0,0,0,0,0,0,尖刺
0,0,0,0,0,0,0,0,0,0,尖尖的
0,0,0,0,0,0,0,0,0,0,洒
0,0,0,0,0,0,0,0,0,0,旋转
0,0,0,0,0,0,0,0,0,0,脊
0,0,0,0,0,0,0,0,0,0,主轴
1,0,0,0,0,1,1,0,0,0,脊柱
0,0,0,0,0,0,0,0,0,0,纺纱
0,0,0,1,0,1,0,1,0,0,老处女
0,0,0,0,0,0,0,0,0,0,多刺的
0,0,0,0,0,0,0,0,0,0,螺旋
0,0,0,0,0,0,0,0,0,0,尖塔
0,0,0,0,0,0,1,0,0,0,精神
0,1,0,0,1,0,1,0,1,0,精神
0,0,0,0,0,0,0,0,0,0,精神
0,0,0,0,0,0,0,0,0,0,灵性
0,0,1,0,0,0,0,0,0,0,吐
1,0,0,0,0,1,0,0,0,0,尽管
1,0,0,0,0,1,0,0,0,0,恶意的
0,0,0,0,0,0,0,0,1,0,溅
0,0,0,0,0,0,0,0,0,0,脾
0,0,0,0,1,0,1,0,1,0,灿烂
0,1,0,0,1,0,1,0,1,0,辉煌
0,0,0,0,0,0,0,0,0,0,拼接
0,0,0,0,0,0,0,0,0,0,样条
0,0,0,0,0,0,0,0,0,0,夹板
0,0,0,0,0,1,0,0,0,0,碎片
0,0,0,0,0,1,0,0,0,0,分裂
0,0,0,0,0,1,0,1,0,0,分裂
0,0,0,0,0,0,0,0,0,0,挥霍
0,0,1,0,0,1,0,0,0,0,宠坏
0,0,0,0,0,1,0,1,0,0,扰流板
0,0,0,0,0,0,0,0,0,0,宠坏
0,0,0,0,0,1,0,0,0,0,辐
0,0,0,0,0,0,0,0,0,0,说
0,0,0,0,0,0,0,0,0,1,发言人
0,0,0,0,0,1,0,0,0,0,海绵
0,0,0,0,0,0,0,0,0,0,海绵状的
0,0,0,0,0,0,1,0,0,1,赞助
0,0,0,0,0,0,0,0,0,0,赞助
0,0,0,0,0,0,0,0,0,0,欺骗
0,0,0,1,0,1,0,0,0,0,惊吓
0,0,0,0,0,0,0,0,0,0,勺子
0,0,0,0,0,0,0,0,0,0,一勺
0,0,0,0,0,0,0,0,0,0,零星的
0,0,0,0,0,0,0,0,0,0,孢子
0,0,0,0,0,0,0,0,0,0,运动
0,0,0,0,0,0,0,0,0,0,运动
0,0,0,0,0,0,0,0,0,0,运动的
0,0,0,0,0,0,0,0,0,0,运动员
0,0,0,0,0,0,0,0,0,0,点
0,0,0,0,0,0,1,0,0,1,一尘不染
0,0,0,0,0,0,0,0,0,0,斑
0,0,0,0,0,0,0,0,0,0,参差不齐
0,0,0,0,0,0,0,0,0,0,配偶
0,0,0,0,1,0,1,0,0,1,伴侣
0,0,0,0,0,0,0,0,0,0,喷口
0,0,0,0,0,1,0,1,0,0,扭伤
0,0,0,0,0,0,0,0,0,0,蔓延
0,0,0,0,0,0,0,0,0,0,喷
0,0,0,0,0,0,0,0,0,0,传播
0,0,0,0,0,1,0,0,0,0,狂欢
0,0,0,0,0,0,0,0,0,0,洒水
0,0,0,1,0,1,0,0,0,0,精灵
0,0,0,0,0,0,0,0,0,0,发芽
0,0,0,0,0,0,1,0,0,0,云杉
0,0,0,1,0,0,0,0,0,0,刺激
0,0,1,0,0,1,0,0,0,0,虚假的
0,0,0,0,0,0,0,0,0,0,刺激
0,0,0,0,0,0,0,0,0,0,喷
0,0,0,0,0,0,0,0,0,0,间谍
0,0,0,0,0,0,0,0,0,0,队
0,0,0,0,0,0,0,0,0,0,中队
0,0,0,1,0,1,0,1,0,0,飑
0,0,0,0,0,0,0,0,0,0,鳞状
0,0,0,0,0,0,0,0,0,0,正方形
0,0,0,0,0,0,0,0,0,0,蹲
0,0,0,0,0,1,0,0,0,0,寮屋
0,0,0,0,0,0,0,0,0,0,吱
0,0,0,0,0,0,0,0,0,0,尖叫
0,0,1,1,0,1,0,0,0,0,娇气
0,0,0,0,0,0,0,0,0,0,挤
0,0,0,0,0,0,0,0,0,0,挤压
1,0,1,0,0,1,0,0,0,0,静噪
0,0,0,0,0,0,0,0,0,0,眯
0,0,0,0,0,0,0,0,0,0,乡绅
0,0,1,0,0,1,0,0,0,0,蠕动
0,0,0,0,0,0,0,0,0,0,松鼠
0,0,0,0,0,0,0,0,0,0,喷出
1,0,0,1,0,1,0,1,1,0,刺
0,0,0,0,0,0,0,0,0,0,稳定
0,0,0,0,0,0,1,0,0,1,稳定的
0,0,0,0,0,0,1,0,0,0,断奏
0,0,0,0,0,0,0,0,0,0,堆
0,0,0,0,0,0,0,0,0,0,职员
0,0,0,0,0,0,0,0,0,0,麈
0,0,0,0,0,0,0,0,0,0,阶段
0,0,0,0,0,0,0,0,1,0,错开
0,0,0,0,0,1,0,0,0,0,惊人的
0,0,0,0,0,1,0,1,0,0,停滞不前
0,0,0,0,0,0,0,0,0,0,停滞
0,0,0,0,0,0,0,0,0,0,稳重
0,0,1,0,0,1,0,0,0,0,弄脏
0,0,0,0,0,0,1,0,0,0,防锈的
0,0,0,0,0,0,0,0,0,0,楼梯
0,0,0,0,0,0,0,0,0,0,楼梯
0,0,0,0,0,0,0,0,0,0,楼梯
0,0,0,0,0,0,0,0,0,0,赌注
0,0,0,0,0,1,0,0,0,0,陈旧
1,0,1,0,0,0,0,0,0,0,相持
0,0,0,1,0,1,0,0,0,0,茎
0,0,1,0,0,0,0,0,0,0,摊位
0,0,0,0,0,0,1,0,0,0,骘
0,0,0,0,0,0,0,0,0,0,摊位
0,0,0,0,0,0,1,0,0,0,坚定的
0,0,0,0,0,0,1,0,0,1,耐力
0,0,0,0,0,0,0,0,0,0,邮票
0,0,0,0,0,0,0,0,0,0,站立
0,0,0,0,0,0,0,0,0,0,标准
0,0,0,0,0,0,0,0,0,0,标准化
0,0,0,0,0,0,1,0,0,0,常设
1,0,0,1,0,1,0,0,0,0,对峙
0,0,0,0,0,0,0,0,0,0,立场
1,0,0,0,0,1,0,0,0,0,停顿
0,0,0,0,0,0,0,0,0,0,节
0,0,0,0,0,0,0,0,0,0,主食
0,1,0,0,1,0,1,0,0,1,星星
0,0,0,0,0,0,0,0,0,0,右舷
0,0,0,0,0,0,0,0,0,0,淀粉
0,0,0,0,0,0,0,0,0,0,盯
0,0,0,0,0,1,0,0,0,0,盯着
0,0,0,0,0,1,0,0,0,1,斯塔克
0,0,0,0,0,0,1,0,0,0,星光
0,1,0,0,1,0,1,0,0,0,繁星点点
0,0,0,0,0,0,0,0,0,0,星星
0,1,0,0,0,0,0,0,0,0,开始
0,0,0,1,0,1,0,0,1,0,惊吓
0,0,0,0,0,0,0,0,1,0,吃惊
0,0,0,1,0,1,0,1,0,0,饥饿
0,0,0,0,0,1,0,0,0,0,饿死了
0,0,0,0,0,1,0,0,0,0,挨饿
0,0,0,0,0,0,0,0,0,0,状态
0,0,0,0,0,0,1,0,0,0,庄严
0,0,0,0,0,0,1,0,0,1,陈述
0,0,0,0,0,0,0,0,0,0,客舱
0,0,0,0,0,0,0,0,0,0,政治家
0,0,0,0,0,0,0,0,0,0,静止的
0,0,0,0,0,0,0,0,0,0,静力学
