anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Spanish Word
0,0,0,0,0,0,0,0,0,0,reptil
0,0,0,0,0,1,0,0,0,0,república
0,0,0,0,0,0,0,0,0,0,republicano
1,0,1,0,0,1,0,0,0,0,repudio
0,0,1,1,0,1,0,0,0,0,repulsión
0,0,0,0,0,0,0,0,0,0,readquirir
0,0,0,0,0,0,1,0,0,1,acreditado
0,0,0,0,0,0,0,0,0,0,reputación
0,0,0,0,0,0,0,0,0,0,reputación
0,0,0,0,0,0,0,0,0,0,solicitud
0,0,0,0,0,0,0,1,0,0,réquiem
0,0,0,0,0,0,0,0,0,0,requerido
0,0,0,0,0,0,0,0,0,0,requisito
0,0,0,0,0,0,0,0,0,0,requisito
0,0,0,0,0,0,0,0,0,0,requisar
0,0,0,0,0,1,0,0,0,0,rescindir
0,0,0,0,0,1,0,0,0,0,rescisión
0,1,0,0,1,0,1,0,1,1,rescate
0,0,0,0,0,0,0,0,0,0,investigar
0,0,0,1,0,0,0,0,0,0,resección
0,0,0,0,0,0,0,0,0,0,semejanza
0,0,0,0,0,0,0,0,0,0,parecerse
0,0,0,0,0,0,0,0,0,0,parecido a
1,0,0,0,0,1,0,0,0,0,resentirse de
1,0,0,0,0,1,0,0,0,0,resentido
1,0,1,0,0,1,0,1,0,0,resentimiento
0,0,0,0,0,0,0,0,0,0,reserva
0,0,0,0,0,0,1,0,0,0,reserva
0,0,0,0,0,0,0,0,0,0,reservado
0,0,0,0,0,0,0,0,0,0,reservas
0,0,0,0,0,0,0,0,0,0,reservorio
0,0,0,0,0,0,0,0,0,0,residir
0,0,0,0,0,0,0,0,0,0,residencia
0,0,0,0,0,0,0,0,0,0,residencias
0,0,0,0,0,0,1,0,0,0,residente
0,0,0,0,0,0,0,0,0,0,residual
0,0,0,0,0,0,0,0,0,0,residuo
1,0,1,1,0,1,0,1,0,0,renunciar
0,0,0,0,0,1,0,1,1,0,resignación
0,0,0,0,0,1,0,1,0,0,renunciar
0,0,0,0,0,0,0,0,0,0,Resiliencia
0,0,0,0,0,0,1,0,0,0,resiliente
0,0,0,0,0,0,0,0,0,0,resina
0,0,0,0,0,1,0,0,0,0,resistir
1,0,0,0,0,1,0,0,0,0,resistencia
0,0,0,1,0,1,0,0,0,0,resistente
1,0,0,1,0,1,0,1,0,0,resistiendo
0,0,0,0,0,0,1,0,0,0,resistador
0,0,0,0,0,0,0,0,0,0,resuelto
0,0,0,0,0,0,1,0,0,0,resueltamente
0,0,0,0,0,0,0,0,0,0,resolución
0,0,0,0,0,0,0,0,0,0,resolver
0,0,0,0,0,0,0,0,0,0,resuelto
0,0,0,0,0,0,0,0,0,0,resonancia
0,0,0,0,0,0,0,0,0,0,resonante
0,0,0,0,0,0,0,0,0,0,resonar
0,0,0,0,0,0,0,0,0,0,resonador
0,0,0,0,0,0,0,0,0,0,complejo
0,0,0,0,0,0,0,0,0,0,resonante
0,0,0,0,1,0,1,0,0,1,recursos
0,1,0,0,1,0,1,0,0,1,respeto
0,0,0,0,0,0,1,0,0,0,respetabilidad
0,0,0,0,0,0,1,0,0,1,respetable
0,0,0,0,0,0,0,0,0,0,respetado
0,0,0,0,0,0,1,0,0,1,respetuoso
0,0,0,0,0,0,1,0,0,0,respecto a
0,0,0,0,0,0,0,0,0,0,respectivo
0,0,0,0,0,0,1,0,0,1,saludos
0,0,0,0,0,0,0,0,0,0,respiración
0,0,0,0,0,0,0,0,0,0,respirador
0,0,0,0,1,0,1,0,0,1,respiro
0,0,0,0,1,0,1,0,0,0,resplandeciente
0,0,0,0,0,0,0,0,0,0,responder
0,0,0,0,0,0,0,0,0,0,demandado
0,0,0,0,0,0,0,0,0,0,respuesta
0,0,0,0,0,0,0,0,0,0,responsabilidad
0,0,0,0,0,0,1,0,0,1,responsable
0,1,0,0,0,0,1,0,0,1,sensible
0,0,0,0,0,0,1,0,0,0,descansar
0,0,0,0,0,0,0,0,0,0,restaurante
0,0,0,0,0,0,1,0,0,0,sosegado
1,0,0,0,0,0,1,0,0,0,restitución
0,1,0,0,0,0,0,0,0,0,inquietud
0,0,0,0,0,0,0,0,0,0,restauracion
0,1,0,0,1,0,1,0,0,1,restaurativo
0,0,0,0,0,0,0,0,0,0,restaurado
0,0,0,0,0,0,1,0,0,0,restaurando
1,0,0,1,0,1,0,0,0,0,contener
0,0,0,1,0,0,0,0,0,0,contenido
0,0,0,0,0,0,1,0,0,0,restricción
0,0,0,0,0,1,0,1,0,0,restringir
0,0,0,0,0,0,0,0,0,0,restringido
1,0,0,1,0,1,0,1,0,0,restricción
0,0,0,0,0,1,0,0,0,0,restrictivo
0,1,0,0,0,0,0,0,0,0,resultado
0,1,0,0,0,0,0,0,0,0,resultante
0,0,0,0,0,0,1,0,0,0,reanudación
0,0,0,0,0,0,0,0,0,0,Resurrección
0,0,0,0,0,0,0,0,0,0,resucitación
0,0,0,0,0,0,0,0,0,0,venta minorista
0,0,0,0,0,0,0,0,0,0,detallista
0,0,0,0,0,0,0,0,0,1,retener
0,0,0,0,0,0,0,0,0,0,retener
0,0,0,0,0,0,0,0,0,0,volver a tomar
1,0,0,0,0,1,0,0,0,0,tomar represalias
1,0,0,1,0,1,0,0,0,0,represalias
1,0,0,0,0,1,0,0,0,0,vengativo
0,0,1,1,0,1,0,1,0,0,retardar
0,0,0,0,0,1,0,0,0,0,retraso
0,0,0,0,0,0,1,0,0,0,retencion
0,0,0,0,0,0,0,0,0,0,retentivo
0,0,0,1,0,1,0,0,0,0,reticente
0,0,0,0,0,0,0,0,0,0,retina
0,0,0,0,0,0,0,0,0,0,jubilado
0,1,0,1,1,1,1,1,0,1,Jubilación
0,0,0,0,0,0,0,0,0,0,saliente
0,0,0,0,0,0,0,0,0,0,vuelto a contar
0,0,0,0,0,1,0,0,0,0,retorta
0,0,0,0,0,0,0,0,0,0,recordar
1,0,0,0,0,1,0,0,0,0,retraer
0,0,0,0,0,1,0,0,0,0,retracción
0,0,0,1,0,1,0,0,0,0,reducción
1,0,0,1,0,1,0,1,0,0,venganza
0,0,0,0,0,0,0,0,0,0,recuperación
0,0,0,0,0,0,0,0,0,0,recuperar
0,0,0,0,0,0,0,0,0,0,perdiguero
0,0,0,0,0,0,0,0,0,0,retroactivo
0,0,0,0,0,1,0,0,0,0,retrógrado
0,0,0,0,0,0,0,0,0,0,retrospección
0,0,0,0,0,0,0,0,0,0,retrospectivo
0,0,0,0,0,0,0,0,0,0,retrospectivamente
0,0,0,0,0,0,0,0,0,0,devolver
0,1,0,0,0,0,1,0,0,1,reunión
0,0,0,0,0,0,0,0,0,0,revelar
0,0,0,0,1,0,1,0,0,0,jaranear
0,0,0,0,0,0,0,0,0,0,revelación
0,0,0,0,1,0,1,0,0,0,fiestas
1,1,0,1,0,1,0,0,1,0,venganza
0,0,0,0,0,0,0,0,0,0,ingresos
0,0,0,0,0,0,0,0,0,0,reverberación
0,1,0,0,1,0,1,0,0,1,reverenciar
0,0,0,0,1,0,1,0,0,1,reverencia
0,0,0,0,1,0,1,0,0,0,reverendo
0,0,0,0,0,0,0,0,0,0,reverente
0,0,0,0,1,0,1,0,0,1,ensueño
1,0,1,0,0,1,0,0,1,0,inversión
0,0,0,0,0,0,0,0,0,0,reverso
0,0,0,0,0,0,0,0,0,0,reversión
0,0,0,0,0,0,0,0,0,0,revertir
0,0,0,0,0,0,0,0,0,0,revirtiendo
0,0,0,0,0,0,0,0,0,0,revisión
0,0,0,0,0,0,0,0,0,0,crítico
0,0,0,0,0,0,1,0,0,0,revisar
0,0,0,0,0,0,0,0,0,0,revisión
0,0,0,0,0,0,0,0,0,0,volver a visitar
0,1,0,0,1,0,1,0,0,1,renacimiento
0,1,0,0,0,1,1,0,0,0,reanimar
0,0,0,0,0,1,0,0,0,0,revocación
1,0,1,1,0,1,0,1,0,0,revocar
1,0,0,0,0,1,0,0,1,0,revuelta
1,0,1,1,0,1,0,0,0,0,repugnante
1,1,0,1,0,1,1,1,1,0,revolución
0,0,0,0,0,0,1,0,0,0,revolucionario
0,0,0,0,0,0,0,0,0,0,revolucionar
0,0,0,0,0,0,0,0,0,0,girar
1,0,0,1,0,1,0,1,0,0,revólver
1,0,1,1,0,1,0,0,0,0,repugnancia
0,1,0,0,1,0,1,0,1,1,premio
0,0,0,0,0,0,0,0,0,0,retórica
0,0,0,0,0,0,0,0,0,0,retórico
1,0,0,1,0,1,0,1,0,0,reumatismo
0,0,0,0,0,0,0,0,0,0,rima
0,0,0,0,0,0,0,0,0,0,rimador
0,0,0,0,0,0,1,0,0,0,ritmo
0,0,0,0,1,0,1,0,1,0,rítmico
0,0,0,0,0,0,0,0,0,0,costilla
0,0,0,0,0,0,0,0,0,0,acanalado
1,1,0,0,1,0,1,0,0,0,cinta
0,0,0,0,0,0,0,0,0,0,arroz
0,0,0,0,0,0,0,0,0,0,riqueza
0,0,0,0,0,0,1,0,0,0,riqueza
0,0,0,0,0,0,0,0,0,0,almiar
0,0,0,0,0,1,0,0,0,0,raquítico
0,0,0,0,0,0,0,0,0,0,librar
0,0,0,0,0,0,0,0,0,0,libramiento
0,0,0,0,0,0,0,0,1,0,enigma
0,0,0,0,0,1,0,0,0,0,acribillado
0,0,0,0,0,0,0,0,0,0,conducir
0,0,0,0,0,0,1,0,0,0,jinete
0,0,0,0,0,0,0,0,0,0,cresta
1,0,1,0,0,1,0,1,0,0,ridículo
1,0,1,0,0,1,0,0,0,0,ridículo
0,0,0,0,0,0,0,0,0,0,montando
0,0,0,0,0,1,0,0,0,0,abundante
1,0,0,1,0,1,0,0,0,0,rifle
0,0,0,0,0,0,0,0,0,0,rifles
0,0,0,0,0,1,0,0,0,0,grieta
0,0,0,0,0,0,0,0,0,0,plataforma
0,0,0,0,0,0,0,0,0,0,aparejo
0,0,0,0,0,0,1,0,0,0,justo
0,0,0,0,0,0,1,0,0,0,legítimo
0,0,0,0,0,0,1,0,0,0,correctamente
0,0,0,0,0,1,0,0,0,0,rígido
0,0,0,0,0,1,0,0,0,0,rigidez
0,0,1,1,0,1,0,0,0,0,rigor
0,0,0,0,0,1,0,0,0,0,riguroso
0,0,0,0,0,0,0,0,0,0,borde
0,0,0,0,0,0,0,0,0,0,corteza
0,0,0,0,0,0,0,0,0,0,anillo
1,0,0,0,0,1,0,0,0,0,campanero
0,0,0,0,0,0,0,0,0,0,El sonar
0,0,0,0,0,0,0,0,0,0,pista
0,0,0,0,0,0,0,0,0,0,enjuagar
1,0,0,1,0,1,0,0,0,0,disturbio
1,0,0,1,0,1,0,0,1,0,desenfrenado
0,0,0,0,0,0,0,0,0,0,ribereño
0,0,0,0,0,0,1,0,0,0,maduro
0,1,0,0,0,0,1,0,0,0,madurar
0,0,0,0,0,0,0,0,0,0,madurez
0,0,0,0,0,0,0,0,0,0,onda
0,0,0,0,0,0,0,0,0,0,elevar
0,1,0,0,1,0,1,0,0,0,creciente
0,1,0,1,0,1,0,0,0,0,riesgo
0,1,0,1,0,1,0,0,0,0,arriesgado
0,0,0,0,0,0,0,0,0,0,rito
0,0,0,0,0,0,0,0,0,0,ritual
0,0,0,0,0,0,0,0,0,0,ritualista
0,0,0,0,0,0,0,0,0,0,rival
1,0,0,0,0,1,0,0,0,0,rivalidad
0,0,0,0,0,0,0,0,0,0,río
0,0,0,0,0,0,0,0,0,0,orilla del río
0,0,0,0,0,0,0,0,0,0,remache
0,0,0,0,0,0,0,0,0,0,remachado
0,0,0,0,0,0,1,0,0,0,remachado
0,0,0,0,0,0,0,0,0,0,la carretera
0,0,0,0,0,0,0,0,0,0,carreteras
0,0,0,0,1,0,1,0,0,1,coche de turismo
0,0,0,0,0,0,0,0,0,0,calzada
0,0,0,0,0,0,0,0,0,0,vagar
0,0,0,0,0,0,0,0,0,0,rugido
0,0,0,0,0,0,0,0,0,0,tostar
1,0,1,1,0,1,0,1,0,0,robar
0,0,1,1,0,1,0,0,0,0,ladrón
1,0,1,1,0,1,0,1,0,0,robo
0,0,0,0,0,0,0,0,0,0,túnica
0,0,0,0,0,0,0,0,0,0,robot
0,0,0,0,0,0,0,0,0,0,robótica
0,0,0,0,0,0,1,0,0,0,robusto
0,0,0,0,0,0,0,0,0,0,roc
0,0,0,0,0,0,1,0,0,0,roca
1,0,0,0,0,0,0,0,0,0,cohete
0,0,0,0,0,0,0,0,0,0,rocas
0,0,0,1,0,0,1,0,0,1,varilla
0,0,0,0,0,0,0,0,0,0,hueva
0,0,1,0,0,1,0,0,0,0,pícaro
0,0,0,0,0,0,0,0,0,0,role
0,0,0,0,0,0,0,0,0,0,rodar
0,0,0,0,0,0,0,0,0,0,rodillo
0,0,0,0,0,0,0,0,0,0,rodillos
0,0,0,0,1,0,1,0,0,0,alegre
0,0,0,0,0,0,0,0,0,0,laminación
0,1,0,1,1,0,1,1,1,1,romance
0,1,0,0,1,0,1,0,0,1,romántico
0,0,0,0,1,0,1,0,0,0,romanticismo
0,0,0,0,1,0,1,0,0,0,retozar
0,0,0,0,0,0,0,0,0,0,techo
1,0,1,0,0,1,0,0,0,0,torre
0,0,0,0,0,0,0,0,0,0,habitación
0,0,0,0,0,0,0,0,0,0,espacioso
0,0,0,0,0,0,0,0,0,0,gallinero
0,0,0,0,0,0,0,0,0,0,gallo
0,0,0,0,0,0,0,0,0,0,raíz
0,0,0,0,0,0,1,0,0,1,arraigado
0,0,0,0,0,0,0,0,0,0,soga
0,0,0,0,0,0,0,0,0,0,rosario
0,0,0,0,0,0,0,0,0,0,rosa
0,0,0,0,0,0,0,0,0,0,Romero
0,0,0,0,0,0,0,0,0,0,rosetón
0,0,0,0,0,0,0,0,0,0,lista
0,0,0,0,0,0,1,0,0,0,rosado
0,0,1,1,0,1,0,1,0,0,putrefacción
0,0,0,0,0,0,1,0,0,1,lista
0,0,0,0,0,0,0,0,0,0,giratorio
0,0,0,0,0,0,0,0,0,0,girar
0,0,0,0,0,0,0,0,0,0,rotación
0,0,0,0,0,0,0,0,0,0,rutina
0,0,0,0,0,0,0,0,0,0,rotor
0,0,1,0,0,1,0,0,0,0,podrido
0,0,0,0,0,0,0,0,0,0,colorete
0,0,0,0,0,0,0,0,0,0,bruto
0,0,0,0,0,0,0,0,0,0,apenas
0,0,0,0,0,1,0,0,0,0,aspereza
0,1,0,0,0,0,0,0,0,0,ruleta
0,0,0,0,0,0,0,0,0,0,redondo
0,0,0,0,0,0,0,0,0,0,rotonda
0,0,0,0,0,0,0,0,0,0,redondeado
0,0,0,0,0,0,0,0,0,0,redondeo
0,0,0,0,0,0,0,0,0,0,despertar
0,0,0,0,0,0,0,0,0,0,agitador
0,0,0,0,0,0,0,0,0,0,conmovedor
0,0,0,0,0,1,0,0,0,0,derrota
0,0,0,0,0,0,0,0,0,0,ruta
0,0,0,0,0,0,1,0,0,1,rutina
0,0,0,0,0,0,0,0,0,0,vagabundo
0,0,0,0,0,0,0,0,0,0,errabundo
1,0,0,0,0,1,0,0,0,0,fila
0,0,0,0,0,1,0,0,0,0,ruidoso
0,0,0,0,0,0,0,0,0,0,real
0,0,0,0,0,0,1,0,0,0,realeza
0,0,0,0,0,0,0,0,0,0,frotar
0,0,0,0,0,0,0,0,0,0,goma
0,0,0,0,0,0,0,0,0,0,cauchos
0,0,0,0,0,0,0,0,0,0,frotamiento
0,0,1,0,0,1,0,0,0,0,basura
0,0,0,1,0,1,0,1,0,0,escombros
0,0,0,0,0,0,1,0,0,0,rúbrica
0,0,0,0,0,0,0,0,0,0,rubí
0,0,0,0,0,0,0,0,0,0,timón
0,0,0,0,0,0,0,0,0,0,rubicundo
0,0,0,0,0,0,0,0,0,0,rudimentario
0,0,0,0,0,0,0,0,0,0,rudimentos
0,0,0,0,0,1,0,1,0,0,ruda
0,0,0,0,0,0,0,0,0,0,fallar
0,0,0,0,0,1,0,0,0,0,volante fruncido
0,0,0,0,0,0,0,0,0,0,alfombra
0,0,0,0,0,1,0,0,0,0,escabroso
0,0,0,1,0,1,0,1,0,0,ruina
1,0,1,1,0,1,0,1,0,0,arruinado
1,0,1,1,0,1,0,1,0,0,ruinoso
0,0,0,0,0,0,0,0,0,0,restos
0,0,0,1,0,0,0,0,0,1,regla
0,0,0,0,0,0,0,0,0,0,gobernante
0,0,0,0,0,0,0,0,0,0,decisión
0,0,0,0,0,0,0,0,0,0,Ron
0,0,0,0,0,0,0,0,0,0,retumbar
0,0,0,0,0,0,0,0,0,0,hurgar
0,0,0,0,0,1,0,1,0,0,rumor
0,0,0,0,0,0,0,0,0,0,rumoreado
0,0,0,0,0,0,0,0,0,0,grupa
0,0,0,0,0,1,0,1,0,0,huir
0,0,0,0,0,0,0,0,0,0,runas
0,0,0,0,0,0,0,0,0,0,peldaño
0,0,0,0,0,0,0,0,0,0,corredor
0,0,0,0,0,0,0,0,0,0,correr
0,0,0,0,0,0,0,0,0,0,pista
0,0,0,1,0,1,0,1,1,0,ruptura
0,0,0,0,0,0,0,0,0,0,rural
0,0,0,0,0,1,0,0,0,0,ardid
0,0,0,0,0,0,0,0,0,0,prisa
0,0,0,0,0,1,0,0,0,0,óxido
0,0,0,0,0,0,0,0,0,0,rústico
0,0,0,0,0,0,0,0,0,0,crujido
0,0,0,0,0,1,0,0,0,0,oxidado
0,0,0,0,0,0,0,0,0,0,rodera
0,0,0,0,0,0,1,0,0,0,piedad
1,0,1,1,0,1,0,0,0,0,implacable
0,0,0,0,0,0,0,0,0,0,centeno
1,0,0,1,0,1,0,0,0,0,sable
0,0,0,0,0,0,0,0,0,0,sable
1,0,1,1,0,1,0,1,1,0,sabotaje
0,0,0,0,0,0,0,0,0,0,saco
0,0,0,0,0,0,0,0,0,0,bolsa
0,0,0,0,0,0,0,0,0,0,sacramento
0,0,0,0,0,0,0,0,0,0,sagrado
0,0,1,1,0,1,0,1,0,0,sacrificios
0,0,0,0,0,0,0,0,0,0,sillín
0,0,0,0,0,1,0,1,0,0,desafortunadamente
0,0,0,0,0,1,0,1,0,1,tristeza
0,0,0,0,1,0,1,0,0,1,seguro
0,0,0,0,0,0,1,0,0,1,salvaguardia
0,0,0,0,0,0,0,0,0,1,custodia
0,0,0,0,0,0,0,0,0,0,la seguridad
0,0,0,0,0,0,0,0,0,0,azafrán
0,0,0,1,0,1,0,0,0,0,hundimiento
0,0,0,0,0,0,0,0,0,0,saga
0,0,0,0,0,0,1,0,0,1,sabio
0,0,0,0,0,0,0,0,0,0,navegar
0,0,0,0,0,0,0,0,0,0,navegación
0,0,0,0,0,0,0,0,0,0,marinero
0,1,0,0,1,0,1,0,1,1,Smo
0,1,0,0,1,0,1,0,1,1,santo
0,0,0,0,0,0,0,0,0,0,ensalada
0,0,0,0,0,0,0,0,0,0,salamandra
0,1,0,0,1,0,1,0,0,1,salario
0,0,0,0,0,0,0,0,0,0,rebaja
0,0,0,0,0,0,0,0,0,0,vendedor
0,0,0,0,0,0,1,0,0,0,saliente
0,0,0,0,0,0,0,0,0,0,salina
0,1,0,0,0,0,0,0,0,0,saliva
0,0,0,0,0,0,0,0,1,0,salida
0,0,0,0,0,0,0,0,0,0,salón
1,0,0,0,0,0,0,0,0,0,salón
0,0,0,0,0,0,0,0,0,0,sal
0,0,0,0,0,0,0,0,0,0,salado
0,0,0,0,1,0,1,0,0,1,saludable
0,0,0,0,0,0,0,0,0,0,saludo
0,0,0,0,1,0,1,0,0,0,saludo
0,0,0,0,0,0,0,0,0,0,salvar
0,1,0,0,1,0,1,0,0,1,salvación
0,0,0,0,0,0,1,0,0,0,ungüento
0,0,0,0,0,0,0,0,0,0,samba
0,0,0,0,0,0,0,0,0,0,igualdad
0,0,0,1,0,0,1,0,0,0,samurai
0,0,0,0,1,0,1,0,0,1,santificación
0,0,0,0,0,0,0,0,0,0,santificado
0,1,0,0,1,0,1,1,1,1,santificar
0,0,0,0,0,0,0,0,0,0,sanción
0,0,0,0,0,0,0,0,0,0,sancionada
0,0,0,0,0,0,0,0,0,0,santidad
0,1,0,0,1,0,1,0,0,1,santuario
0,0,0,0,0,0,0,0,0,0,arena
0,0,0,0,0,0,0,0,0,0,sandalia
0,0,0,0,0,0,0,0,0,0,lijadora
0,0,0,0,0,0,0,0,0,0,playa
0,0,0,0,0,0,0,0,0,0,arenoso
0,0,0,0,0,0,0,0,0,0,cuerdo
0,0,0,0,0,0,1,0,0,0,optimista
0,0,0,0,0,0,1,0,0,0,sanitario
0,0,0,0,0,0,0,0,0,0,cordura
0,0,0,0,0,0,0,0,0,0,sans
0,0,0,0,0,1,0,1,0,0,savia
0,0,0,0,0,0,0,0,0,0,zafiro
0,0,0,0,0,0,0,0,0,1,lleno de savia
1,0,1,0,0,1,0,1,0,0,sarcasmo
0,0,0,1,0,1,0,1,0,0,sarcoma
0,0,0,0,0,1,0,0,0,0,sardónico
0,0,0,0,0,0,0,0,0,0,faja
1,0,0,0,0,1,0,0,0,0,satánico
0,0,0,0,0,0,0,0,0,0,cartera
0,0,0,0,0,0,0,0,0,0,saciar
0,0,0,0,0,0,0,0,0,0,satélite
0,0,0,0,0,0,1,0,0,0,satín
0,0,0,0,0,0,0,0,0,0,sátira
0,0,0,0,0,0,0,0,0,0,satírico
0,0,0,0,0,0,0,0,0,0,satisfacción
0,0,0,0,0,0,1,0,0,0,satisfactoriamente
0,0,0,0,1,0,1,0,0,0,satisfecho
0,0,0,0,0,0,0,0,0,0,saturar
0,0,1,0,0,1,0,0,0,0,saturado
0,0,0,0,0,0,0,0,0,0,saturación
0,0,0,0,0,0,0,0,0,0,salsa
0,0,0,0,0,0,0,0,0,0,cacerola
0,0,0,0,0,0,0,0,0,0,platillo
0,0,0,0,0,0,0,0,0,0,fresco
0,0,0,0,0,0,0,0,0,0,Chucrut
0,0,0,0,0,0,0,0,0,0,sauna
1,0,0,1,0,1,0,0,0,0,salvaje
1,0,0,1,0,1,0,0,0,0,salvajismo
0,0,0,0,0,0,0,0,0,0,sabana
0,0,0,0,1,0,1,0,0,1,ahorrar
0,0,0,0,0,0,0,0,0,0,ahorro
0,0,0,0,0,0,1,0,0,0,ahorros
0,1,1,0,1,0,1,1,0,1,saborear
0,0,0,0,0,0,1,0,0,0,sabroso
0,0,0,0,0,0,1,0,0,0,comprensión
0,0,0,0,0,0,0,0,0,0,serrín
0,0,0,0,0,0,0,0,0,0,saxófono
0,0,0,0,0,0,0,0,0,0,saxofón
0,0,0,0,0,1,0,0,0,0,costra
0,0,0,0,0,0,0,0,0,0,vaina
0,0,0,1,0,1,0,0,0,0,andamio
0,0,0,0,0,0,0,0,0,0,andamio
0,0,0,0,0,0,0,0,0,0,escala
0,0,0,0,0,0,0,0,0,0,escamas
0,0,0,0,0,0,0,0,0,0,Vieira
0,0,0,0,0,0,0,0,0,0,cuero cabelludo
0,0,0,1,0,1,0,0,0,0,bisturí
0,0,0,0,0,1,0,0,0,0,escamoso
0,0,0,0,0,0,0,0,0,0,escanear
0,0,0,1,0,1,0,0,0,0,escándalo
1,0,0,0,0,1,0,0,0,0,escandaloso
0,0,0,0,0,1,0,0,0,0,escaso
0,0,0,0,0,0,0,0,0,0,bohordo
1,0,0,1,0,1,0,0,0,0,chivo expiatorio
1,0,1,1,0,1,0,1,0,0,cicatriz
0,0,0,0,0,0,0,0,0,0,escarabajo
0,0,0,1,0,1,0,1,0,0,escaso
0,0,0,0,0,1,0,1,0,0,apenas
1,0,0,1,0,1,0,1,0,0,escasez
1,1,0,1,0,1,0,0,1,0,susto
0,0,0,1,0,1,1,0,0,0,espantapájaros
0,0,0,0,0,0,0,0,0,0,bufanda
0,0,0,0,0,0,0,0,0,0,escarlata
0,0,0,0,0,0,0,0,0,0,dispersión
0,0,0,0,0,0,0,0,0,0,disperso
0,0,0,0,0,0,0,0,0,0,dispersión
0,0,0,0,0,1,0,0,0,0,carroñero
0,0,0,0,0,0,0,0,0,0,escena
0,0,0,0,0,0,0,0,0,0,escenario
0,0,0,0,0,0,0,0,0,0,escénico
0,0,0,0,0,0,0,0,0,0,aroma
0,0,0,0,0,0,0,0,0,1,escéptico
0,0,0,0,0,0,0,0,0,0,escepticismo
0,0,0,0,0,0,0,0,0,0,esquemático
0,0,0,0,0,1,0,0,0,0,esquema
1,0,0,0,0,1,0,0,0,0,cisma
1,0,1,1,0,1,0,1,0,0,esquizofrenia
0,0,0,0,0,0,1,0,0,0,erudito
0,0,0,0,0,0,0,0,0,0,erudito
0,0,0,0,1,0,1,0,0,0,beca
0,0,0,0,0,0,0,0,0,1,escuela
0,0,0,0,0,0,0,0,0,0,colegial
0,0,0,0,0,0,0,0,0,0,enseñanza
0,0,0,0,0,0,0,0,0,0,maestro
0,0,0,0,0,0,0,0,0,0,goleta
0,0,0,0,0,1,0,0,0,0,ciática
0,0,0,0,0,0,0,0,0,0,Ciencias
0,0,0,0,0,0,1,0,0,1,científico
0,1,0,0,0,0,1,0,0,1,científico
0,0,0,0,0,0,1,0,0,0,chispa
0,0,0,0,0,0,0,0,0,0,centelleo
0,0,0,0,0,0,0,0,0,0,centelleador
0,0,0,0,0,0,0,0,0,0,vástago
0,0,0,0,0,0,0,0,0,0,tijeras
1,0,1,0,0,1,0,0,0,0,burla
1,0,1,1,0,1,0,1,0,0,regañar
1,0,0,0,0,1,0,0,0,0,regaño
0,0,0,0,0,0,0,0,0,0,cucharón
0,0,0,0,0,0,0,0,0,0,alcance
1,0,0,0,0,1,0,0,0,0,abrasador
0,1,0,0,1,0,1,0,1,0,puntaje
0,0,0,0,0,0,0,0,0,0,puntuaciones
1,0,0,0,0,1,0,0,0,0,desdén
1,0,1,1,0,1,0,0,1,0,escorpión
0,0,0,0,0,1,0,0,0,0,escocés
1,0,1,1,0,1,0,0,0,1,sinvergüenza
0,0,0,0,0,0,0,0,0,0,fregar
1,0,0,1,0,1,0,1,0,0,azotar
0,0,0,0,0,0,0,0,0,0,explorar
0,0,0,0,0,0,0,0,0,0,escarbar
0,0,0,0,0,0,0,0,0,0,lucha
0,0,0,0,0,1,0,0,0,0,pelea
0,0,0,0,0,0,0,0,0,0,raspar
1,0,0,1,0,1,0,1,0,0,tembladera
0,0,0,0,0,0,0,0,0,0,raspado
0,0,0,0,0,0,0,0,0,0,rascar
1,0,1,1,0,1,0,0,1,0,grito
1,0,1,1,0,1,0,0,0,0,gritando
0,0,0,1,0,1,0,0,1,0,chillido
0,0,0,0,0,0,0,0,0,0,pantalla
0,0,0,0,0,0,0,0,0,0,destornillador
1,0,0,0,0,1,0,0,0,0,atornillado
0,0,0,0,0,0,0,0,0,0,Escribiendo
0,0,0,0,0,0,1,0,0,0,escriba
0,0,0,0,0,1,0,0,1,0,pelea
0,0,0,0,0,0,0,0,0,0,vale
0,0,0,0,0,0,1,0,0,0,guion
0,0,0,0,0,0,0,0,0,0,bíblico
0,0,0,0,0,0,0,0,0,1,Sagrada Escritura
0,0,0,0,0,0,0,0,0,0,Desplazarse
0,0,1,0,0,1,0,0,0,0,maleza
0,0,0,0,0,0,1,0,0,0,de chuparse los dedos
0,0,0,0,0,0,0,0,0,0,escrupuloso
0,1,0,0,0,1,0,0,0,0,escudriñar
0,0,0,0,0,1,0,0,0,0,escrutinio
0,0,0,0,0,0,0,0,0,0,escultor
0,0,0,0,0,0,1,0,0,0,escultura
0,0,0,0,0,0,0,0,0,0,esculpido
0,0,1,0,0,1,0,0,0,0,escoria
0,0,0,0,0,0,1,0,0,0,mar
0,0,0,0,0,0,0,0,0,0,litoral
0,0,0,0,0,0,1,0,0,1,sello
0,0,0,0,0,0,0,0,0,1,focas
0,0,0,0,0,0,0,0,0,0,costura
0,0,0,0,0,0,0,0,0,0,marinero
0,0,0,0,0,0,0,0,0,0,sin costura
0,0,0,0,0,0,0,0,0,0,costurera
0,0,0,0,0,0,0,0,0,0,puerto marítimo
0,0,0,0,0,1,0,0,0,0,marchito
