anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Traditional Word
0,0,0,0,0,0,0,0,0,0,縫合
0,0,0,0,0,1,0,0,0,0,拭子
0,0,0,0,0,0,0,0,0,0,贓物
0,0,0,0,0,0,0,0,0,0,昂首闊步
0,0,0,0,0,0,0,0,0,0,吞
0,0,1,1,0,1,0,0,0,0,沼澤
0,0,0,0,0,0,0,0,0,0,淹沒
0,0,1,1,0,1,0,0,0,0,沼澤
0,0,0,0,0,0,0,0,0,0,天鵝
0,0,0,0,0,0,0,0,0,0,交換
0,0,1,0,0,0,0,0,0,0,一群
0,0,0,0,0,0,0,0,0,0,蜂擁而至
1,0,0,1,0,1,0,0,0,0,卍
0,0,0,0,0,0,0,0,0,0,搖擺
0,0,0,0,0,0,1,0,0,1,發誓
0,0,0,0,0,0,0,0,0,0,咒罵
0,0,0,1,0,0,0,0,0,0,流汗
0,0,0,0,0,0,0,0,0,0,毛衣
0,0,0,0,0,0,0,0,0,0,出汗
0,0,0,0,0,0,0,0,0,0,掃
0,0,0,0,0,0,0,0,0,0,掃地
0,1,0,0,1,0,1,0,1,1,甜的
0,0,0,0,0,0,0,0,0,0,變甜
0,0,0,0,0,0,0,0,0,0,加糖的
0,0,0,0,0,0,0,0,0,0,甜味劑
0,1,0,0,1,0,1,1,0,1,親愛的
0,0,0,0,0,0,1,0,0,0,甜心
0,0,0,0,0,0,1,0,0,0,甜味
0,1,0,0,1,0,1,0,0,0,糖果
0,0,0,0,0,0,0,0,0,0,脹
0,0,0,1,0,1,0,0,0,0,腫脹
0,0,0,0,0,0,0,0,0,0,悶熱
0,0,0,1,0,0,0,0,1,0,轉向
0,0,0,0,0,0,1,0,0,0,迅速
0,0,0,0,0,0,0,0,0,0,迅速
0,0,1,0,0,1,0,0,0,0,痛飲
0,1,0,1,1,0,1,0,0,0,游泳
0,0,0,0,0,0,0,0,0,0,游泳
0,0,1,0,0,1,0,0,0,0,豬
0,0,0,0,0,0,0,0,0,0,搖擺
0,0,0,0,0,0,0,0,0,0,搖擺
0,0,0,0,0,0,0,0,0,0,嗖嗖
0,0,0,0,0,0,0,0,0,0,轉變
0,0,0,0,0,0,0,0,0,0,旋轉
0,0,0,0,0,1,0,0,0,0,腫
0,0,0,0,0,0,0,0,0,0,昏厥
0,0,0,0,0,0,0,0,0,0,猛撲
0,0,0,0,0,0,0,0,0,0,劍
0,0,0,0,0,0,0,0,0,0,音節
0,0,0,0,0,0,0,0,0,0,教學大綱
0,0,0,0,0,0,0,0,0,0,象徵
0,0,0,0,0,0,1,0,0,0,象徵性的
0,0,0,0,0,0,0,0,0,0,象徵性地
0,0,0,0,0,0,0,0,0,0,象徵主義
0,0,0,0,0,0,0,0,0,0,象徵
0,0,0,0,0,0,0,0,0,0,對稱的
0,0,0,0,0,0,1,0,0,0,對稱的
0,0,0,0,1,0,1,0,0,1,對稱
0,0,0,1,1,0,1,1,0,1,同情的
0,0,0,0,0,0,0,1,0,0,同情
0,0,0,0,0,0,1,1,0,0,同情
0,1,0,0,1,0,1,0,0,0,交響樂
0,0,0,0,0,1,0,0,0,0,症狀
0,0,0,0,0,0,0,0,0,0,有症狀的
0,0,0,0,0,0,0,0,0,0,猶太教堂
0,1,0,0,1,0,1,0,1,1,同步
0,0,0,0,0,0,0,0,0,0,同步
0,0,0,1,0,1,0,1,1,0,昏厥
0,0,0,0,0,0,0,0,0,0,辛迪加
0,0,0,0,0,0,1,0,0,1,協同的
0,0,0,0,0,0,0,0,0,0,協同作用
0,0,0,0,0,0,1,0,0,1,大會
0,0,0,0,0,0,0,0,0,0,代名詞
0,0,0,1,0,1,1,0,0,1,同義詞
0,0,0,0,0,0,0,0,0,0,概要
0,0,0,0,0,0,0,0,0,0,概要
0,0,0,0,0,0,0,0,0,0,句法
0,0,0,0,0,0,0,0,0,0,合成
0,0,0,0,0,0,0,0,0,0,合成的
0,0,0,1,0,0,0,0,0,0,注射器
0,0,0,0,0,0,0,0,0,0,糖漿
0,0,0,0,0,0,0,0,0,1,系統
0,0,0,0,0,0,0,0,0,0,系統的
0,0,0,0,0,0,0,0,0,0,系統地
0,0,0,0,0,0,0,0,0,0,虎斑貓
0,0,0,0,0,0,0,0,0,0,帳幕
0,0,0,0,0,0,0,0,0,0,桌子
0,0,0,0,0,0,0,0,0,0,畫面
0,0,0,0,0,0,0,0,0,0,湯匙
0,0,0,0,0,0,0,0,0,0,藥片
0,0,0,0,0,0,0,0,0,0,餐具
0,0,1,1,0,1,0,0,0,0,忌諱
0,0,0,0,0,0,0,0,0,0,表格
0,1,0,0,0,0,0,0,0,0,製表
0,0,0,0,0,0,0,0,0,0,製表
0,0,0,0,0,0,0,0,0,0,轉速表
0,0,0,0,0,0,0,0,0,0,默契
0,0,0,0,0,0,0,0,0,0,釘
1,0,0,0,0,0,0,0,1,0,處理
0,0,0,0,0,0,0,0,0,0,應對
0,0,0,0,0,0,0,0,0,0,俗氣
0,0,0,0,0,0,1,0,0,0,機智
0,0,0,1,0,0,0,0,0,1,策略
0,0,0,0,0,0,0,0,0,0,觸
0,0,0,0,0,0,0,0,0,0,塔夫綢
0,0,0,0,0,0,0,0,0,0,太妃糖
0,0,0,0,0,0,0,0,0,0,標籤
0,0,0,0,0,0,0,0,0,0,尾巴
0,0,0,0,0,0,0,0,0,0,尾隨
0,0,0,0,0,0,0,0,0,0,尾礦
0,0,0,0,0,0,0,0,0,0,裁縫
0,0,0,0,0,0,0,0,0,0,剪裁
0,0,0,0,0,1,0,1,0,0,污點
0,0,0,0,0,0,0,0,0,0,接受者
0,0,0,0,0,0,1,0,0,0,故事
0,0,0,0,0,0,1,0,0,0,天賦
0,0,0,0,0,0,0,0,0,0,才華橫溢
0,0,0,0,0,0,1,0,0,0,護符
0,0,0,0,0,0,1,0,0,0,講話
0,0,0,0,0,0,0,0,0,0,健談
0,0,0,0,0,0,0,0,0,0,說話者
0,0,0,0,0,0,0,0,0,0,高
0,0,0,0,0,0,0,0,0,0,計票
0,0,0,0,0,0,0,0,0,0,脂
0,0,0,0,0,0,0,0,0,0,相符
1,0,0,1,0,1,0,0,0,0,爪子
0,0,0,0,0,0,0,0,0,0,手鼓
0,0,0,0,0,0,0,0,0,0,馴服
0,0,0,0,0,0,0,0,0,0,棕褐色
0,0,0,0,0,0,0,0,0,1,串聯
0,0,0,0,0,0,0,0,0,0,唐
0,0,0,0,0,0,0,0,0,0,切線
0,0,0,0,0,0,0,0,0,0,糾紛
0,0,0,0,0,1,0,0,0,0,糾結
0,0,0,0,0,0,0,0,0,0,坦克
0,0,0,0,0,0,1,0,0,0,曬黑
0,1,0,0,1,1,1,0,1,0,誘人的
0,0,0,0,0,0,0,0,0,1,無異於
0,0,0,0,0,0,0,0,0,0,輕敲
0,0,0,0,0,0,0,0,0,0,膠帶
0,0,0,0,0,0,0,0,0,0,錐度
0,0,0,0,0,0,0,0,0,0,逐漸變細
0,0,0,0,0,0,0,0,0,0,掛毯
0,0,0,0,0,0,0,0,0,0,柏油
0,0,0,0,0,1,0,0,0,0,遲到
0,0,0,0,0,1,0,0,0,0,遲遲
0,0,0,0,0,0,0,0,0,0,目標
1,0,1,0,0,1,0,0,0,0,關稅
0,0,1,0,0,1,0,1,0,0,玷污
0,0,0,0,0,1,0,0,0,0,等待
0,0,0,0,0,0,0,0,0,0,酸
0,0,0,0,0,0,0,0,0,0,格子呢
0,0,0,0,0,0,0,0,0,0,韃靼
0,0,0,0,0,0,1,0,0,0,任務
0,0,0,0,0,0,0,0,0,0,流蘇
0,0,0,0,0,0,0,0,0,0,品嚐
0,0,0,0,0,0,1,0,0,0,有品位的
0,0,1,0,0,1,0,0,0,0,無味
0,0,0,0,0,0,0,0,0,0,品嚐
0,0,0,0,0,0,1,0,0,0,可口
0,0,0,0,0,0,0,0,0,0,達
0,0,0,0,0,0,0,0,0,0,紋身
0,0,0,0,0,0,0,0,0,1,教過
1,0,0,1,0,1,0,1,0,0,嘲諷
0,0,0,0,0,0,0,0,0,0,繃緊
0,0,0,0,0,0,0,0,0,0,酒館
0,0,1,0,0,0,0,0,0,0,黃褐色
0,0,0,0,0,1,0,1,0,0,稅
0,0,0,0,0,0,0,0,0,0,出租車
0,0,0,0,0,0,0,0,0,0,分類
0,0,0,0,0,0,0,0,0,0,茶
0,0,0,0,1,0,1,0,1,1,教
0,0,0,0,0,0,1,0,0,1,老師
0,0,0,0,0,0,0,0,0,0,教學
0,0,0,0,0,0,0,0,0,1,團隊
0,0,1,1,0,0,0,1,0,0,內牛滿面
1,1,0,0,0,1,0,1,0,0,逗
0,0,0,0,0,0,0,0,0,0,預告片
1,0,0,1,0,1,0,0,0,0,戲弄
0,0,0,0,0,0,0,0,0,0,乳頭
0,0,0,0,0,0,0,0,0,0,技術的
0,0,0,0,0,0,0,0,0,0,技術性
0,0,0,0,0,0,0,0,0,0,技術員
0,0,0,0,0,0,1,0,0,0,技術
0,0,0,0,0,0,0,0,0,0,泰德
0,0,0,0,0,1,0,0,0,0,乏味
0,0,0,0,0,1,0,0,0,0,乏味
0,0,1,0,0,0,0,0,0,0,人山人海
0,0,0,0,0,1,1,0,0,0,青少年
0,0,0,0,0,0,0,0,0,0,牙齒
0,0,0,0,0,0,0,0,0,0,鐵氟龍
0,0,0,0,0,0,0,0,0,0,電報
0,0,0,0,0,0,0,0,0,0,電報
0,0,0,0,0,0,0,0,0,0,電話
0,0,0,0,0,0,0,0,0,0,望遠鏡
0,0,0,0,0,0,0,0,0,0,伸縮
0,0,0,0,0,0,0,0,0,0,電視
0,0,0,0,0,0,0,0,0,0,出納員
0,0,0,0,0,0,0,0,0,0,告訴
0,0,0,0,0,0,0,0,0,0,告密
0,0,0,0,0,0,0,0,0,0,脾氣
0,0,0,0,0,0,0,0,0,0,蛋彩畫
0,0,0,0,0,0,0,0,0,0,氣質
0,0,0,0,0,0,1,0,0,0,節制
0,0,0,0,0,0,0,0,0,1,溫帶
0,0,0,0,0,0,0,0,0,0,溫度
0,0,0,0,0,0,1,0,0,0,回火
1,1,0,1,0,1,0,1,1,0,暴風雨
0,0,0,0,0,0,0,0,0,0,寺廟
0,0,0,0,0,0,0,0,0,0,顳
0,0,0,0,0,0,0,0,0,0,暫時地
0,0,0,0,0,0,0,0,0,0,暫時的
0,0,0,0,0,0,0,0,0,0,誘惑
0,0,0,0,0,1,0,0,0,0,誘惑
0,0,0,0,0,0,0,0,0,0,誘人的
0,0,0,0,0,0,0,0,0,0,十
0,0,0,0,0,0,1,0,0,0,站得住腳
0,0,0,0,0,0,1,0,0,0,頑強
0,0,0,0,0,0,1,0,0,0,韌性
0,0,0,0,0,0,1,0,0,0,租約
0,0,0,0,0,0,1,0,0,0,租戶
0,0,0,0,0,0,0,0,0,0,趨勢
0,0,0,0,1,0,1,0,0,1,投標
0,0,0,0,1,0,1,0,0,0,壓痛
0,0,0,0,0,0,0,0,0,0,照料
0,0,0,0,0,0,0,0,0,0,肌腱
0,0,0,0,0,1,0,0,0,0,物業單位
0,0,0,0,0,0,0,0,0,0,宗旨
0,0,0,0,0,0,0,0,0,0,宗旨
0,0,0,0,0,0,0,0,0,0,十倍
0,0,0,0,0,0,0,0,0,0,網球
0,0,0,0,0,0,0,0,0,0,緊張
0,0,0,0,0,0,0,0,0,0,拉伸
1,0,0,0,0,0,0,0,0,0,緊張
0,0,0,0,0,0,0,0,0,0,帳篷
0,0,0,0,0,0,0,0,0,0,觸手
0,0,0,0,0,0,0,0,0,0,暫定的
0,0,0,0,0,0,0,0,0,0,第十
0,0,0,0,0,0,0,0,0,0,十分之一
0,0,0,0,0,0,0,0,0,0,脆弱的
0,0,0,0,0,0,0,0,0,0,任期
0,0,0,0,0,0,0,0,0,0,不溫不火
0,0,0,0,0,0,0,0,0,0,學期
0,0,0,1,0,1,0,1,0,0,終端
0,0,0,0,0,0,0,1,0,0,終止
0,0,0,0,0,1,0,1,0,0,終止
0,0,0,0,0,0,0,0,0,0,終點站
0,0,1,0,0,1,0,0,0,0,白蟻
0,0,0,0,0,0,0,0,0,0,條款
0,0,0,0,0,0,0,0,0,0,燕鷗
0,0,0,0,0,0,0,0,0,0,三元
0,0,0,0,0,0,0,0,0,0,陽台
0,0,0,0,0,0,0,0,0,0,陸地的
1,0,1,1,0,1,0,1,0,0,糟糕的
0,0,0,0,0,0,0,1,0,0,可怕
0,0,0,0,0,0,0,0,0,0,梗犬
0,0,0,0,0,0,0,1,0,0,了不起
0,0,0,0,0,0,0,0,0,0,領土的
0,0,0,0,0,0,0,0,0,0,領土
0,0,0,1,0,1,0,0,0,0,恐怖
1,0,1,1,0,1,0,1,0,0,恐怖主義
1,0,1,1,0,1,0,1,1,0,恐怖分子
1,0,0,1,0,1,0,1,0,0,恐嚇
0,0,0,0,0,0,0,0,0,0,簡潔
0,0,0,0,0,0,0,0,0,0,第三
0,0,0,0,0,0,0,0,0,0,測試
0,1,0,0,0,0,0,0,0,1,遺囑
0,0,0,0,0,0,0,0,0,0,作證
0,0,0,0,0,0,0,0,0,0,見證
0,0,0,0,0,0,0,0,0,1,見證
0,0,1,0,0,1,0,0,0,0,破傷風
0,0,0,0,0,1,0,0,0,0,繫繩
0,0,0,0,0,0,0,0,0,0,束縛
0,0,0,0,0,0,0,0,0,0,四面體
0,0,0,0,0,0,0,0,0,0,文本
0,0,0,0,0,0,0,0,0,0,教科書
0,0,0,0,0,0,0,0,0,0,紡織品
0,0,0,0,0,0,0,0,0,0,質地
0,0,0,0,0,0,0,0,0,0,質地
0,0,0,0,1,0,1,0,0,0,感恩的
0,0,0,0,1,0,1,0,0,0,感恩
0,0,0,0,0,0,0,0,0,0,苫
0,0,0,0,0,0,0,0,0,0,解凍
0,0,0,0,0,0,0,0,0,0,劇院
0,0,0,0,0,0,0,0,0,0,戲劇
1,0,1,1,0,1,0,1,0,0,盜竊
0,0,1,0,0,1,0,0,0,0,有神論
0,0,0,0,0,0,0,0,0,0,有神論的
0,0,0,0,0,0,0,0,0,0,主題
0,0,0,0,0,0,0,0,0,0,神權政治
1,0,0,1,0,1,0,1,0,1,神權的
0,0,0,0,0,0,0,0,0,0,神學家
0,0,0,0,0,0,0,0,0,1,神學
0,1,0,0,0,0,0,0,0,0,神學
0,0,0,0,0,0,0,0,0,1,定理
0,0,0,0,0,0,1,0,0,0,理論上的
0,1,0,0,0,0,0,0,0,1,理論
0,0,0,0,1,0,1,0,0,1,治療性的
0,0,0,0,0,0,1,0,0,0,療法
0,0,0,0,0,0,0,0,0,0,左右
0,0,0,0,0,0,0,0,0,0,其中
0,0,0,0,0,0,0,0,0,0,隨之而來
0,0,0,0,0,0,0,0,0,0,熱的
0,1,0,0,0,0,0,0,0,0,熱電偶
0,0,0,0,0,0,0,0,0,0,熱力學
0,0,0,0,0,0,0,0,0,1,溫度計
0,0,0,0,0,0,0,0,0,0,恆溫器
0,0,0,0,0,0,0,0,0,0,詞庫
0,0,0,0,0,0,0,0,0,0,論文
0,0,0,0,0,0,0,0,0,0,厚的
0,0,0,0,0,0,0,0,0,0,加粗
0,0,0,0,0,0,0,0,0,0,增稠
0,0,0,0,0,0,0,0,0,0,灌木叢
0,0,0,0,0,0,0,0,0,0,厚度
1,0,1,1,0,1,0,1,1,0,賊
0,0,0,0,0,0,0,0,0,0,頂針
0,0,0,0,0,0,0,0,0,0,薄的
0,0,0,0,0,0,0,0,0,0,事物
0,0,0,0,0,0,0,0,0,0,事物
0,0,0,0,0,0,1,0,0,0,思想家
0,0,0,0,0,0,0,0,0,0,思維
0,0,0,0,0,0,0,0,0,0,三分之二
0,1,0,0,0,0,0,1,1,0,口渴
0,0,0,0,0,1,0,0,0,0,渴
0,0,0,0,0,0,0,0,0,0,十三
0,0,0,1,0,0,0,0,0,0,第十三
0,0,0,0,0,0,0,0,0,0,薊
0,0,0,0,0,0,0,0,0,0,到那裡
0,0,0,0,0,0,0,0,0,0,丁字褲
0,0,0,0,0,1,0,0,0,0,刺
0,0,0,1,0,1,0,0,0,0,棘手的
0,0,0,0,0,0,1,0,0,0,純種
0,0,0,0,0,0,0,0,0,0,通道
0,1,0,0,0,0,0,0,0,0,想法
0,0,0,0,0,0,1,0,0,1,周到
0,0,0,0,0,0,1,0,0,0,體貼
1,0,1,0,0,1,0,0,0,0,輕率
0,0,0,0,0,0,0,0,0,0,想法
0,0,0,0,0,0,0,0,0,0,千
1,0,1,1,0,1,0,1,0,0,捶打
0,0,0,0,0,0,0,0,0,0,線
1,0,0,1,0,1,0,0,0,0,威脅
1,1,0,1,0,1,0,0,0,0,威脅
1,0,1,1,0,1,0,0,0,0,威脅的
0,0,0,0,0,0,0,0,0,0,三倍
1,0,0,1,0,1,0,1,0,0,脫粒
0,0,0,0,0,0,0,0,0,0,臨界點
0,0,0,0,0,0,0,0,0,0,三次
0,0,1,0,0,0,1,0,0,1,節約
0,0,0,0,0,0,0,0,0,0,節儉
0,1,0,1,1,0,1,0,1,0,快感
0,1,0,0,1,0,1,0,1,0,驚險
0,1,0,0,1,0,1,0,0,0,熙
0,0,0,0,0,0,0,0,0,0,喉
0,0,0,1,0,1,0,1,0,0,搏動
0,0,0,0,0,0,0,0,0,0,悸動
0,0,0,0,0,0,1,0,0,1,王座
0,0,0,0,0,0,0,0,0,0,人群
1,0,0,0,0,1,0,0,0,0,風門
0,0,0,0,0,0,0,0,0,0,扔
0,0,0,0,0,0,0,0,0,0,畫眉
0,0,0,0,0,0,0,0,0,0,推力
0,0,0,0,0,0,0,0,0,0,砰的一聲
1,0,1,1,0,1,0,0,0,0,暴徒
0,0,0,0,0,0,0,0,0,0,拇指
1,0,0,0,0,1,0,0,0,0,撲通
0,0,0,1,0,0,0,0,0,0,怦
0,0,0,0,0,0,0,0,0,0,雷
0,0,0,0,0,0,0,0,0,0,霹靂
1,0,0,1,0,1,0,0,0,0,雷鳴般的
0,0,0,0,0,0,0,0,0,0,雷雨
0,0,0,0,0,1,0,0,1,0,阻撓
0,0,0,0,0,0,0,0,0,0,百里香
0,0,0,0,0,0,0,0,0,0,頭飾
0,0,0,0,0,0,0,0,0,0,打鉤
0,0,0,0,0,0,0,0,0,0,股票代碼
0,0,0,0,0,0,0,0,0,0,票
0,1,0,0,1,0,1,0,1,1,癢癢
0,0,0,0,0,0,0,0,0,0,癢癢的
0,0,0,0,0,0,0,0,0,0,潮汐
0,0,0,0,0,0,0,0,0,0,花絮
0,0,0,0,0,0,0,0,0,0,浪潮
0,0,0,0,0,0,0,0,0,0,消息
0,0,0,0,0,0,0,0,0,0,領帶
0,0,0,0,0,0,0,0,0,0,等級
1,0,0,0,0,1,0,0,0,0,tiff
0,0,0,0,0,0,0,0,0,0,老虎
1,0,0,0,0,0,0,0,0,0,緊縮
0,0,0,0,0,0,0,0,0,0,密封性
0,0,0,0,0,0,0,0,0,0,緊身衣
0,0,0,0,0,0,0,0,0,0,波浪號
0,0,0,0,0,0,0,0,0,0,瓦
0,0,0,0,0,0,1,0,0,0,平鋪
0,0,0,0,0,0,0,0,0,0,直到
0,0,0,0,0,0,0,0,0,0,耕作
0,0,0,0,0,0,0,0,0,0,分蘗
0,0,0,0,0,0,0,0,0,0,傾斜
0,0,0,0,0,0,0,0,0,0,傾斜
0,0,0,0,0,0,0,0,0,0,木材
0,0,0,0,0,0,0,0,0,0,林地
0,0,0,0,0,0,0,0,0,0,音色
0,1,0,0,0,0,0,0,0,0,時間
0,0,0,0,0,0,0,0,0,0,及時性
0,0,0,0,0,0,1,0,0,0,及時
0,0,0,0,0,0,0,0,0,0,鐘錶
0,0,0,1,0,1,0,1,0,0,膽小
0,1,0,1,0,1,0,0,0,0,膽怯
0,0,0,0,0,0,0,0,0,0,錫
0,0,0,0,0,0,0,0,0,0,酊劑
0,0,0,0,0,0,0,0,0,0,尖齒
0,0,0,0,0,0,0,0,0,0,色調
0,0,0,0,0,0,0,0,0,0,刺痛
0,0,0,0,0,0,0,0,0,0,刺痛
0,0,0,0,0,0,0,0,0,0,修補匠
0,0,0,0,0,0,0,0,0,0,修修補補
0,0,0,0,0,0,0,0,0,0,耳鳴
0,0,0,0,1,0,1,0,0,0,箔
0,0,0,0,0,0,0,0,0,0,著色
0,0,0,0,0,0,0,0,0,0,微小的
0,0,0,0,0,0,0,0,0,0,小費
0,0,0,0,0,1,0,0,0,0,醉醺醺的
1,0,1,0,0,1,0,0,0,0,長篇大論
0,0,0,0,0,0,0,0,0,0,胎
0,0,0,0,0,1,0,0,0,0,疲勞的
0,0,0,0,0,1,0,0,0,0,疲倦
0,0,0,0,0,1,0,0,0,0,煩人
0,0,0,0,0,0,0,0,0,0,組織
0,0,0,0,0,1,0,0,0,0,山雀
0,0,0,0,0,0,0,0,0,0,泰坦尼克號
0,0,0,0,0,0,0,0,0,0,十一奉獻
0,0,0,0,0,0,1,0,0,1,標題
0,0,0,0,0,0,0,0,0,0,標題
0,0,0,0,0,0,0,0,0,0,奶子
0,0,0,0,0,0,0,0,0,0,名義
0,0,1,0,0,1,0,0,0,0,蟾蜍
0,0,0,0,1,0,1,0,0,0,吐司
0,0,0,0,0,1,0,0,0,0,煙草
0,0,0,0,0,0,0,0,0,0,托比
0,0,0,0,0,0,0,0,0,0,托德
0,0,0,0,0,0,0,0,0,0,今天
0,0,0,0,0,0,0,0,0,0,腳趾
0,0,0,0,0,0,0,0,0,0,長袍
0,0,0,0,0,0,0,0,0,0,辛勞
0,0,1,0,0,1,0,0,0,0,洗手間
0,0,0,0,0,1,0,0,0,0,辛勞
0,0,0,0,0,0,0,0,0,0,令牌
0,0,0,0,0,0,0,0,0,0,寬容
0,0,0,0,0,0,1,0,0,0,寬容
1,0,0,0,0,1,0,1,0,0,容忍
0,0,0,0,0,0,1,0,0,0,容忍
0,0,0,0,0,0,0,0,0,0,收費
0,0,0,0,0,0,0,0,0,0,鉞
0,0,0,0,0,0,0,1,0,0,墓
0,0,0,0,0,0,0,0,0,0,雄貓
0,0,0,0,0,0,0,0,0,0,對我來說
0,1,0,0,0,0,0,0,0,0,明天
0,0,0,0,0,0,0,0,0,0,噸
0,0,0,0,0,0,0,0,0,0,語氣
0,0,0,0,0,0,0,0,0,0,通
0,0,0,0,0,0,0,0,0,0,鉗
0,0,0,0,0,0,0,0,0,0,舌頭
0,0,0,0,0,0,0,0,0,0,補品
0,0,0,0,0,0,0,0,0,0,噸位
0,0,0,0,0,0,0,0,0,0,扁桃體
0,0,0,0,0,0,0,0,0,0,工裝
0,0,0,0,0,0,0,0,0,0,齒
0,0,0,1,0,1,0,0,0,0,牙疼
0,0,0,0,0,0,0,0,0,0,帶齒的
0,0,0,0,0,0,0,0,0,0,無牙
0,1,0,0,0,0,1,0,0,1,最佳
0,0,0,0,0,0,0,0,0,0,黃玉
0,0,0,0,0,0,0,0,0,0,話題
0,0,0,0,0,0,0,0,0,0,外用
0,0,0,0,0,0,0,0,0,0,地形
0,0,0,0,0,0,0,0,0,0,地形的
0,0,0,0,0,0,0,0,0,0,地形
0,0,0,0,0,0,0,0,1,0,推翻
0,0,0,0,0,0,0,0,0,0,托
0,0,0,0,0,0,0,0,0,0,火炬
1,0,0,1,0,1,0,1,0,0,折磨
0,0,0,0,0,1,0,0,0,0,撕裂
0,0,0,1,0,0,0,0,0,0,龍捲風
1,0,0,0,0,1,0,0,0,0,魚雷
0,0,0,1,0,0,0,0,0,0,激流
0,0,0,0,0,1,0,0,0,0,熱帶
0,0,0,0,0,0,0,0,0,0,扭轉
0,0,0,0,0,0,0,0,0,0,軀幹
0,0,0,0,0,1,0,0,0,0,侵權
1,0,1,0,0,1,0,0,0,0,侵權的
0,0,0,0,0,0,0,0,0,0,烏龜
0,0,0,0,0,0,0,0,0,0,曲折
1,1,1,1,0,1,0,1,0,0,折磨
0,0,0,0,0,0,0,0,0,0,折騰
0,0,0,0,0,0,0,0,0,0,全部的
0,0,0,0,0,0,0,0,0,0,整體性
0,0,0,0,0,0,0,0,0,0,完全
0,0,0,0,0,0,0,0,0,0,手提袋
0,0,0,0,0,0,0,0,0,0,圖騰
0,0,0,0,0,0,0,0,0,0,觸碰
0,0,0,0,0,1,0,0,0,0,感動
0,0,0,0,0,0,0,0,0,0,接觸
1,0,0,0,0,1,0,1,0,0,敏感的
0,0,0,0,0,1,0,1,0,0,艱難的
1,0,0,1,0,0,1,0,0,1,韌性
0,0,0,0,0,0,0,0,0,0,旅遊
0,0,0,0,0,0,0,0,0,0,遊客
0,0,0,0,0,0,0,0,0,0,電氣石
0,0,0,0,0,0,0,0,0,0,比賽
0,0,0,0,0,0,0,0,0,0,止血帶
0,0,0,0,0,0,0,0,0,0,兜售
0,0,0,0,0,0,0,0,0,0,拖
0,0,0,0,0,0,0,0,0,0,毛巾
0,0,0,0,0,0,1,0,0,0,塔
0,1,0,1,0,0,1,0,0,0,參天
0,0,0,0,0,0,0,0,0,0,鎮
0,0,0,0,0,0,0,0,0,0,聯排別墅
0,0,1,0,0,1,0,0,0,0,有毒的
0,0,0,0,0,0,0,0,0,0,毒理學
0,0,0,1,0,1,0,0,0,0,毒素
0,0,0,0,0,0,0,0,0,0,玩具
0,0,0,0,0,0,0,0,0,0,痕跡
0,0,0,0,0,0,0,0,0,0,痕跡
0,0,0,0,0,0,0,0,0,0,氣管
0,0,0,0,0,0,0,0,0,0,追踪
0,1,0,0,0,0,0,0,0,0,追踪
0,0,0,1,0,0,0,0,0,0,道
0,0,0,0,0,0,0,0,0,0,易駕馭
0,0,0,0,0,0,0,0,0,0,牽引力
0,0,0,0,0,0,0,0,0,0,拖拉機
0,0,0,0,0,0,0,0,0,1,貿易
0,0,0,0,0,0,0,0,0,0,商人
0,0,0,0,0,0,0,0,0,0,零售商
0,0,0,0,0,0,0,0,0,0,貿易
0,0,0,0,0,0,0,0,0,0,傳統
0,0,0,0,0,0,1,0,0,0,傳統的
0,0,0,0,0,0,0,0,0,0,交通
0,0,0,1,0,1,0,1,0,0,悲劇
0,0,0,0,0,1,0,0,0,0,悲慘
0,0,0,0,0,0,0,0,0,0,踪跡
0,0,0,0,0,0,0,0,0,0,火車
0,0,0,0,0,0,0,0,0,0,訓練有素
0,0,0,0,0,0,0,0,0,1,教練員
0,0,0,0,0,0,0,0,0,0,訓練
0,0,0,0,0,0,0,0,0,0,特徵
1,0,1,1,0,1,0,1,0,0,叛徒
0,0,0,0,0,0,0,0,0,0,彈道
0,0,0,0,0,0,0,0,0,0,電車
0,0,1,1,0,1,0,1,0,0,流浪漢
0,0,0,0,0,0,0,0,0,0,有軌電車
0,0,0,0,0,1,0,0,0,0,發呆
0,0,0,0,1,0,1,0,0,0,寧靜
0,0,0,0,1,0,1,0,0,1,安寧
0,0,0,0,0,0,0,0,0,0,辦理
0,0,0,0,0,0,0,0,0,1,交易
0,0,0,0,0,0,0,0,0,0,跨大西洋
0,1,0,0,1,0,1,0,1,1,超越
0,0,0,0,0,0,0,0,0,0,超越的
0,0,0,0,0,0,1,0,0,0,先驗的
0,0,0,0,0,0,0,0,0,0,錄製
0,0,0,0,0,0,0,0,0,0,謄寫員
0,0,0,0,0,0,0,0,0,1,成績單
0,0,0,0,0,0,0,0,0,0,轉錄
0,0,0,0,0,0,0,0,0,0,轉移
0,0,0,0,0,0,0,0,0,0,移情
0,0,0,0,0,0,0,0,0,0,轉移
0,0,0,0,0,0,0,0,0,0,呆若木雞
0,0,0,0,0,0,0,0,0,0,轉換
0,0,0,0,0,0,0,0,0,0,轉型
0,0,0,0,0,0,0,0,0,0,輸血
0,0,0,0,0,1,0,0,0,0,越界
0,0,0,0,0,0,0,0,0,0,短暫的
0,0,0,0,0,0,0,0,0,0,過境
0,0,0,0,0,0,0,0,0,0,過渡
0,1,0,0,0,0,0,0,0,0,過渡的
0,0,0,0,0,0,0,0,0,0,及物的
