Korean Word,Emotion,Condition
차지하다,trust,0
점유,trust,0
발생하다,trust,0
발생,trust,0
대양,trust,0
대양 같은,trust,0
팔각형,trust,0
옥타브,trust,0
문어,trust,0
접안 렌즈,trust,0
괴벽,trust,0
승산,trust,0
송시,trust,0
추악한,trust,0
주행 거리계,trust,0
냄새,trust,0
에스트로겐,trust,0
작품,trust,0
겨,trust,0
공격하다,trust,0
기분을 상하게,trust,0
범죄자,trust,0
위반,trust,0
공격,trust,0
권하다,trust,0
제공,trust,0
헌금,trust,1
아무렇게나,trust,0
사무실,trust,0
장교,trust,1
진력,trust,0
공식적인,trust,1
집행하다,trust,0
난바다,trust,0
짐을 내리다,trust,0
오프셋,trust,0
파생물,trust,0
오프사이드,trust,0
자주,trust,0
자주,trust,0
오우거,trust,0
기름,trust,0
유화,trust,0
연고,trust,0
후각,trust,0
과두 정치,trust,0
올리브,trust,0
오메가,trust,0
오믈렛,trust,0
전조,trust,0
불길한,trust,0
생략,trust,0
생략,trust,0
생략,trust,0
합승 마차,trust,0
전능,trust,0
전능한,trust,0
편재,trust,0
전지전능한,trust,1
종양 전문의,trust,0
단일성,trust,0
번거로운,trust,0
자신,trust,0
전진,trust,0
양파,trust,0
습격,trust,0
맹공격,trust,0
존재론,trust,0
무거운 짐,trust,0
앞으로,trust,0
오닉스,trust,0
습지,trust,0
스며 나오는,trust,0
불투명,trust,0
오팔,trust,0
불투명체,trust,0
빈 터,trust,0
열려 있는,trust,0
여는 사람,trust,0
열리는,trust,0
공공연히,trust,0
개방 상태,trust,0
오페라,trust,1
오페라,trust,0
작업,trust,1
작업,trust,0
일하는,trust,0
운영자,trust,0
안과의,trust,0
안과 의사,trust,0
아편제,trust,0
의견,trust,0
독단적인,trust,0
아편,trust,0
상대,trust,0
기회,trust,0
기회주의,trust,0
기회,trust,0
대들다,trust,0
반대,trust,0
반대,trust,0
반대,trust,0
반대,trust,0
반대,trust,0
억압하다,trust,0
압박,trust,0
억압적인,trust,0
압제자,trust,0
광학,trust,0
광학,trust,0
광학,trust,0
낙천주의,trust,1
낙관론자,trust,1
옵션,trust,0
선택 과목,trust,0
선택적으로,trust,0
옵션,trust,0
검안사,trust,0
부유,trust,0
풍부한,trust,0
작,trust,0
신탁,trust,1
경구,trust,0
주황색,trust,0
연설,trust,0
연설자,trust,0
웅변,trust,0
구,trust,0
궤도,trust,0
궤도를 도는,trust,0
오브,trust,0
오크,trust,0
과수원,trust,0
오케스트라,trust,1
안수,trust,1
지독한 시련,trust,0
주문하다,trust,0
질서 있는,trust,0
의식,trust,1
평범한,trust,0
안수,trust,1
병기,trust,0
광석,trust,0
오레가노,trust,0
오르간,trust,0
본질적인,trust,0
유기체,trust,0
오르간 연주자,trust,0
조직,trust,1
정리하다,trust,0
조직화,trust,0
오르가슴,trust,0
난교,trust,0
동양,trust,0
동양인,trust,0
정위,trust,0
구멍,trust,0
기원,trust,0
독창성,trust,0
기원하다,trust,0
개시,trust,0
창작자,trust,0
장식,trust,0
장식용,trust,0
장식,trust,0
장식,trust,0
화려한,trust,0
유아,trust,0
전통적인,trust,0
정설,trust,1
직교,trust,0
진동하다,trust,0
진동하는,trust,0
진동,trust,0
진동하는,trust,0
표면상,trust,0
표면적으로,trust,0
타조,trust,0
장미유,trust,0
오토만,trust,0
온스,trust,0
축출,trust,0
발생,trust,0
폭발,trust,0
추방자,trust,0
결과,trust,0
항의,trust,0
아웃도,trust,0
집 밖의,trust,0
차림새,trust,0
지나치게 자라다,trust,0
파생물,trust,0
바깥채,trust,0
나들이,trust,0
이상한,trust,0
오래 버티다,trust,0
무법자,trust,0
콘센트,trust,0
개요,trust,0
요점,trust,0
시야,trust,0
밖에 있는,trust,0
수보다 많다,trust,0
전초,trust,0
유출,trust,0
산출,trust,0
격분,trust,0
터무니없는,trust,0
노골적인,trust,0
달려서 이기다,trust,0
시초,trust,0
문외한,trust,0
교외,trust,0
솔직한,trust,0
훌륭해,trust,0
펼친,trust,0
외부,trust,0
밖으로,trust,0
과하다,trust,0
타원형,trust,0
난소,trust,0
난형,trust,0
대인기,trust,0
오븐,trust,0
작업복,trust,0
뽐내는,trust,0
너무 무거운 짐,trust,0
흐린,trust,0
과충전,trust,0
외투,trust,0
지나치게 하다,trust,0
과다 복용,trust,0
연체,trust,0
과대평가,trust,0
과대평가,trust,0
과다,trust,0
범람,trust,0
너무 크게 자란,trust,0
과잉 성장,trust,0
돌출,trust,0
분해 검사,trust,0
간접비,trust,0
기뻐하다,trust,0
겹쳐,trust,0
겹치다,trust,0
위에 까는 것,trust,0
초과 적재,trust,0
위에 놓인,trust,0
초과 지불,trust,0
고가 도로,trust,0
지우다,trust,0
압도적,trust,0
비싼,trust,0
우세하다,trust,0
무효화하다,trust,0
감독,trust,0
그림자를 드리우다,trust,0
감시,trust,0
과장하다,trust,0
공급 과다,trust,0
명백한,trust,0
추월,trust,0
추월,trust,0
타도,trust,0
서장,trust,0
전복,trust,0
압도하다,trust,0
압도된,trust,0
압도적,trust,0
지나치게,trust,0
빚지다,trust,0
빚진,trust,1
소유자,trust,0
소유권,trust,0
황소,trust,0
산화,trust,0
산소,trust,0
모순,trust,0
굴,trust,0
속도,trust,0
태평양,trust,0
진정시키다,trust,0
팩,trust,0
패키지,trust,0
포장 기계,trust,0
패킷,trust,0
계약,trust,1
인주,trust,0
심,trust,0
외륜,trust,0
작은 목장,trust,0
아일랜드 사람,trust,0
맹꽁이 자물쇠,trust,0
패더,trust,0
이교도,trust,0
무종교,trust,0
페이지,trust,0
행렬,trust,0
쪽수 매기기,trust,0
탑,trust,0
양동이,trust,0
통증,trust,0
고통받는,trust,0
괴로운,trust,0
고통스럽게,trust,0
무통,trust,0
고생,trust,0
애씀,trust,0
페인트,trust,0
그린,trust,0
화가,trust,0
페인트 등,trust,0
쌍,trust,0
잠옷,trust,0
단짝,trust,0
궁전,trust,0
맛있는,trust,0
구개,trust,0
고생물학,trust,0
팔레트,trust,0
물리다,trust,0
보장,trust,0
짚자리,trust,0
완화제,trust,0
손바닥,trust,0
성지 순례자,trust,0
만져서 알 수 있는,trust,0
바람,trust,0
보잘것,trust,0
하고 싶은 대로 하게 하다,trust,0
팸플릿,trust,0
팬,trust,0
만병 통치약,trust,0
깃털 장식,trust,0
팬케이크,trust,0
전 세계적인 유행병,trust,0
패널,trust,0
격통,trust,0
공황,trust,0
파니에,trust,0
파노라마,trust,0
파노라마의,trust,0
바지,trust,0
판테온,trust,0
표범,trust,0
팬티,trust,0
무언극,trust,0
식료품 저장실,trust,0
바지,trust,0
어린애 속임수,trust,0
교황권,trust,0
교황,trust,0
종이,trust,0
파프리카,trust,0
파피루스,trust,0
평가,trust,0
우화,trust,0
포물선,trust,0
비유담 같은,trust,0
낙하산,trust,0
퍼레이드,trust,0
어형 변화표,trust,0
역설,trust,0
역설적인,trust,0
파라핀,trust,0
모범,trust,1
절,trust,0
시차,trust,0
평행한,trust,0
병행,trust,0
마비,trust,0
최고의,trust,0
편집병,trust,0
난간,trust,0
장구,trust,0
의역,trust,0
기생물,trust,0
파라솔,trust,0
소포,trust,0
소포,trust,0
양피지,trust,0
뭐라고요,trust,0
깎아 다듬다,trust,0
실질,trust,0
부모의,trust,0
혈통,trust,0
부모의,trust,0
괄호,trust,0
괄호 안의,trust,0
정수리,trust,1
껍질 벗기기,trust,0
교구,trust,1
동등,trust,0
공원,trust,0
말투,trust,0
의회,trust,1
국회의원,trust,0
객실,trust,0
맹세,trust,0
쪽매 세공,trust,0
앵무새,trust,0
패리,trust,0
분석하다,trust,0
지극히 검소한,trust,0
인색,trust,0
파슬리,trust,0
교구 목사,trust,0
부분,trust,0
함께 하다,trust,1
편파,trust,0
부분적으로,trust,0
참가하다,trust,0
참여,trust,0
입자,trust,0
상세,trust,0
상세,trust,0
이별,trust,0
도당,trust,0
가담,trust,0
분할,trust,0
부분적으로,trust,0
파트너,trust,0
협력 관계,trust,1
부속,trust,0
파티,trust,0
우선권,trust,0
통과하다,trust,0
상당한,trust,0
통로,trust,0
복도,trust,0
패스,trust,0
승객,trust,0
파심,trust,0
통과,trust,0
열정,trust,1
열렬한,trust,1
수동적인,trust,0
수동성,trust,0
여권,trust,0
과거,trust,0
반죽,trust,0
파스텔,trust,0
오락,trust,0
목사,trust,1
패스트리,trust,0
목장,trust,0
풀 같은,trust,0
가볍게 두드리기,trust,0
반점,trust,0
덧붙여 대는 세공,trust,0
머리,trust,0
슬개골,trust,0
특허,trust,0
부계,trust,0
친자,trust,0
길,trust,0
불쌍한,trust,0
병리학,trust,0
파토스,trust,0
좁은 길,trust,0
인내심,trust,1
인내심 있는,trust,0
안마당,trust,0
가장,trust,0
가부장적,trust,1
세습 재산,trust,0
애국자,trust,0
애국심,trust,0
애국심,trust,0
순찰,trust,1
후원자,trust,1
후원,trust,1
장사하다,trust,0
애용,trust,0
은어,trust,0
무늬,trust,0
소수,trust,0
극빈자,trust,0
정지시키다,trust,0
포장길,trust,0
포장,trust,1
누각,trust,0
포장,trust,0
앞발,trust,0
폰,trust,1
팍스,trust,0
지불,trust,1
복수,trust,0
지불인,trust,0
지불,trust,0
완두콩,trust,0
평화,trust,1
평화로운,trust,0
평화로운,trust,1
공작,trust,0
정점,trust,0
뾰족한,trust,0
진주,trust,0
농부,trust,0
이탄,trust,0
마노,trust,0
펙,trust,0
이상한,trust,0
특색,trust,0
특질,trust,0
특히,trust,0
금전적인,trust,0
페달,trust,0
현학적,trust,0
조금씩 잘라 팔다,trust,0
받침대,trust,0
보행자,trust,0
소아과,trust,0
유래,trust,1
보수계,trust,0
껍질,trust,0
출현,trust,0
또래,trust,0
피어링,trust,0
비길 데 없는,trust,0
못,trust,0
못,trust,0
원양의,trust,0
작은 공,trust,0
펜,trust,0
형벌,trust,0
패널티,trust,0
참회,trust,0
경향,trust,0
연필,trust,0
펜던트,trust,0
계속,trust,0
펜던트,trust,0
보류 중,trust,0
흔들리는 추,trust,0
관통하다,trust,0
관통,trust,0
침투,trust,0
반도,trust,0
교도소,trust,0
페넌트,trust,0
무일푼,trust,0
페니,trust,0
연금,trust,0
연금 수령자,trust,0
잠겨있는,trust,0
오각형,trust,0
옥상 창고,trust,0
끝에서 두 번째,trust,0
사람들,trust,0
사람이 많은,trust,0
후추,trust,0
소화제,trust,0
인식하다,trust,1
백분율,trust,0
감지할 수 있는,trust,0
지각,trust,0
지각하는,trust,0
퍼치,trust,0
우연히,trust,0
여과,trust,0
충격,trust,0
파멸,trust,0
단호한,trust,0
다년생,trust,1
완벽한,trust,1
완전,trust,1
천공,trust,0
구멍 뚫기,trust,0
억지로,trust,0
공연하다,trust,0
성능,trust,0
수행자,trust,0
향수,trust,0
향긋한,trust,0
아름다운 요정,trust,0
감람석,trust,0
위험,trust,0
위험한,trust,0
둘레,trust,0
기간,trust,0
주기적,trust,0
정기 간행물,trust,0
주기적으로,trust,0
주기성,trust,1
주위,trust,0
몹시 괴롭히다,trust,0
부패하기 쉬운,trust,0
죽었다,trust,0
죽는,trust,0
위증,trust,0
여과기,trust,0
영구,trust,0
투과성,trust,0
스며들다,trust,0
침투,trust,0
허용,trust,0
허가,trust,0
관대한,trust,0
허용하다,trust,0
허용,trust,0
허락하다,trust,0
순열,trust,0
유해한,trust,0
수직,trust,0
범하다,trust,0
가해자,trust,0
빈번한,trust,0
영원히,trust,0
영속시키다,trust,0
영구화,trust,0
영속,trust,1
황당한가요,trust,0
당혹스러운,trust,0
당황,trust,0
박해하다,trust,0
박해,trust,0
인내,trust,0
인내하다,trust,0
지속하다,trust,0
고집,trust,0
지속성 있는,trust,0
지속,trust,0
사람,trust,0
개성있는,trust,0
인물,trust,0
개인의,trust,1
의인,trust,0
인원,trust,0
명,trust,0
관점,trust,0
발한,trust,0
설득하다,trust,1
설득,trust,0
동기,trust,0
건방진,trust,0
적절한,trust,1
섭동,trust,0
백일해,trust,0
숙독,trust,0
정독,trust,0
스며드는,trust,0
변태,trust,0
곡해,trust,0
변태,trust,0
이상의,trust,0
염세주의,trust,0
비관론자,trust,0
해충,trust,0
역병,trust,0
애완 동물,trust,0
청원,trust,0
청원인,trust,0
가솔린,trust,0
석유,trust,0
쓰다듬다,trust,0
자그마한,trust,0
좌석,trust,0
땜납,trust,0
지골,trust,1
환상,trust,0
제약,trust,0
제약사,trust,0
약리학,trust,0
약국,trust,0
단계,trust,0
현상,trust,0
박애주의적인,trust,1
자선가,trust,1
박애,trust,0
철학자,trust,1
철학적,trust,0
철학적,trust,0
철학,trust,0
담,trust,0
불사조,trust,0
핸드폰,trust,0
발음,trust,0
음성학,trust,0
파닉스,trust,0
축음기,trust,0
음운론,trust,0
위조품,trust,0
인광 물질,trust,0
인,trust,0
사진,trust,0
포토 제닉,trust,0
사진,trust,0
사진 작가,trust,0
사진술,trust,0
측광,trust,0
구절,trust,0
어법,trust,0
계통발생,trust,0
물리적 인,trust,0
내과 의사,trust,1
물리학 자,trust,1
물리학,trust,0
생리학,trust,0
체,trust,0
피아니스트,trust,0
피아노,trust,0
광장,trust,0
피콜로,trust,0
선택하다,trust,0
고른,trust,0
피켓,trust,0
피켓팅,trust,0
간물,trust,0
찾다,trust,0
피크닉,trust,1
화보,trust,0
그림,trust,0
그림 같은,trust,0
파이,trust,0
조금씩,trust,0
얼룩덜룩 한,trust,0
교각,trust,0
내뚫다,trust,0
경건,trust,0
돼지,trust,0
비둘기,trust,0
그림 물감,trust,0
단창,trust,0
말뚝,trust,0
말뚝,trust,0
순례자,trust,0
순례 여행,trust,0
알약,trust,1
약탈,trust,0
기둥,trust,0
베개,trust,0
베갯잇,trust,0
조종사,trust,1
뚜쟁이,trust,0
여드름,trust,0
핀,trust,0
꼬집다,trust,0
꼬집음,trust,0
소나무,trust,0
파인애플,trust,0
핑,trust,0
핀 홀,trust,0
날개,trust,0
분홍색,trust,0
작은 첨탑,trust,0
개척자,trust,0
경건한,trust,1
씨,trust,0
파이프,trust,0
파이프,trust,0
관로,trust,0
피리 부는 사람,trust,0
피펫,trust,0
돋우다,trust,0
불법 복제,trust,0
해적,trust,0
피시나,trust,0
권총,trust,0
피스톤,trust,0
피트,trust,0
정점,trust,0
피처,trust,0
함정,trust,0
목수,trust,1
속이 있는,trust,0
움푹 들어간,trust,0
연민,trust,0
피벗,trust,1
픽스,trust,0
방,trust,0
장소,trust,0
위약,trust,0
온화한,trust,0
플래킷,trust,0
표절,trust,0
역병,trust,0
격자 무늬,trust,0
솔직한,trust,0
원고,trust,0
슬픈 듯한,trust,0
계획,trust,0
비행기,trust,0
행성,trust,0
별자리 투영기,trust,0
행성,trust,0
널빤지,trust,0
계획된,trust,0
계획,trust,1
공장,trust,0
농원,trust,0
파종기,trust,0
심기,trust,0
혈장,trust,0
벽토,trust,0
플라스틱,trust,0
가소성,trust,0
작은 지면,trust,0
그릇,trust,0
고원,trust,0
도금,trust,0
플랫폼,trust,0
도금,trust,0
소대,trust,0
플래터,trust,0
그럴듯함,trust,0
플레이,trust,0
플라야,trust,0
플레이어,trust,0
장난이 심하다,trust,1
운동장,trust,1
극장,trust,0
놀이 친구,trust,0
극작가,trust,0
큰 광장,trust,0
항변,trust,0
즐거운,trust,1
기쁜,trust,0
즐거운,trust,0
주름,trust,0
주름진,trust,0
약속,trust,1
서약,trust,0
완전한,trust,0
풍부한,trust,0
풍부한,trust,0
충분한,trust,0
과다,trust,0
총,trust,0
휘기 쉬운,trust,0
습곡,trust,0
펜치,trust,0
상태,trust,0
주각,trust,0
뚜벅뚜벅,trust,0
구성,trust,0
쟁기,trust,0
쟁기질,trust,0
물떼새,trust,0
쟁기,trust,0
쟁기질,trust,0
쟁기질,trust,0
당기기,trust,0
플러그,trust,0
자두,trust,0
깃털,trust,0
추,trust,0
깃털,trust,0
떨어지다,trust,0
통통한,trust,0
플럼퍼,trust,0
약탈,trust,0
돌진,trust,0
복수형,trust,0
복수,trust,0
봉제,trust,0
플루토늄,trust,0
주름,trust,0
폐렴,trust,0
밀렵,trust,0
포켓,trust,0
수첩,trust,0
현물 상환 지불,trust,0
시,trust,0
시인,trust,0
시적인,trust,0
시적,trust,0
시학,trust,0
시,trust,0
신랄한,trust,0
가리키다,trust,0
뾰족하게,trust,0
바늘,trust,0
무의미한,trust,0
평정,trust,0
독,trust,0
중독된,trust,0
중독,trust,0
유해한,trust,0
찌름,trust,0
포커,trust,0
극선,trust,0
극성,trust,0
폴,trust,0
논쟁,trust,0
경찰,trust,1
경관,trust,1
정책,trust,1
소아마비,trust,0
광택,trust,0
우아한,trust,0
예의 바른,trust,0
공손함,trust,0
적절한,trust,0
정치가,trust,0
정치,trust,0
정치 형태,trust,0
투표,trust,1
오염시키다,trust,0
오염,trust,0
폴로,trust,0
일부다처제,trust,0
다각형,trust,0
다각형,trust,0
고분자,trust,0
다형성,trust,0
화려하다,trust,0
화려한,trust,0
판초,trust,0
연못,trust,0
숙고하다,trust,0
매우 무거운,trust,0
제사장,trust,1
교황으로 임명하다,trust,0
철주,trust,0
조랑말,trust,0
푸들,trust,0
수영장,trust,0
똥,trust,0
신통치 않게,trust,0
팝,trust,0
로마 교황,trust,0
양귀비,trust,0
인기 있는,trust,0
인기,trust,0
대중화,trust,0
인구,trust,0
인구가 많은,trust,0
도자기,trust,0
현관,trust,0
호저,trust,0
기공,trust,0
돼지 고기,trust,0
포르노,trust,0
포르노,trust,0
포르노,trust,0
춘화,trust,0
다공성,trust,0
다공성,trust,0
오트밀 죽,trust,0
포트,trust,0
가지고 다닐 수 있는,trust,0
운반,trust,0
문,trust,0
문지기,trust,0
포트폴리오,trust,0
현관,trust,0
부분,trust,0
초상화,trust,0
초상화,trust,0
그리다,trust,0
포즈,trust,0
포즈 취하는 사람,trust,0
상정,trust,0
위치,trust,0
일대,trust,0
붙잡다,trust,1
소유,trust,0
소유,trust,0
소유,trust,0
소유자,trust,0
가능성,trust,0
혹시,trust,0
게시하다,trust,0
우편 엽서,trust,0
포스터,trust,0
후부,trust,0
후세,trust,0
사후,trust,0
연기하다,trust,0
연기,trust,0
연기,trust,0
추신,trust,0
가정,trust,0
자세,trust,0
냄비,trust,0
음료수,trust,0
힘,trust,0
유력한,trust,0
잠재적인,trust,0
물약,trust,0
포트럭,trust,0
포푸리,trust,0
도공,trust,0
도기류,trust,0
작은 주머니,trust,0
가금류,trust,0
파운드,trust,0
붓다,trust,0
빈곤,trust,0
펑,trust,0
가루,trust,0
가루,trust,0
가루,trust,0
강한,trust,1
강력하게,trust,0
무력한,trust,0
수두,trust,0
실행할 수 있는,trust,0
현실적인,trust,0
거의,trust,0
관행,trust,0
연습,trust,1
관행,trust,0
실무자,trust,0
대초원,trust,0
칭찬,trust,1
칭찬,trust,0
기특한,trust,1
충돌,trust,0
습관,trust,0
기도하다,trust,1
기도,trust,0
설교,trust,0
설교자,trust,0
설교,trust,0
전문,trust,0
믿을 수 없는,trust,0
예방법,trust,0
예방적,trust,0
앞서다,trust,0
상위,trust,1
전례,trust,0
선행,trust,0
교훈,trust,0
교장,trust,0
전진,trust,0
구내,trust,0
경계,trust,0
귀중한,trust,0
절벽,trust,0
침전물,trust,0
강수량,trust,0
성급한,trust,0
정밀한,trust,0
정확하게,trust,0
정도,trust,0
배제하다,trust,0
조숙한,trust,0
전구 물질,trust,0
약탈적인,trust,0
전임자,trust,0
상태,trust,0
술부,trust,0
예측하다,trust,0
예측,trust,0
예측,trust,0
예측,trust,0
예언자,trust,0
편애,trust,0
영향을 미치다,trust,0
소인,trust,0
소인,trust,0
우위,trust,0
우세한,trust,1
우세하다,trust,0
탁월한,trust,0
선매,trust,0
머리말,trust,0
지사,trust,0
선호하다,trust,1
선호,trust,0
우대,trust,0
접두사,trust,0
임신,trust,0
선사 시대의,trust,0
편견,trust,0
편견,trust,0
불리한,trust,0
예비의,trust,0
전주곡,trust,0
시기상조,trust,0
성급히,trust,0
미리 생각한,trust,0
수상,trust,0
전제,trust,0
가옥,trust,0
프리미엄,trust,0
선취,trust,0
마음을 빼앗기고있는,trust,0
준비,trust,0
준비,trust,0
준비하다,trust,0
준비된,trust,1
준비,trust,0
준비자,trust,0
준비 중,trust,0
우세,trust,1
전제 조건,trust,0
특권을 소유하는,trust,0
미리 아는,trust,0
처방,trust,0
처방,trust,0
규범적인,trust,0
있음,trust,0
현재,trust,1
표현 가능한,trust,0
프레젠테이션,trust,0
진술,trust,0
보존,trust,0
예방법,trust,1
보존하다,trust,0
보존,trust,0
보존,trust,0
주재하다,trust,0
통솔,trust,0
대통령,trust,1
누르다,trust,0
누르는,trust,0
압력,trust,0
명성,trust,1
프레스토 악장,trust,0
가정,trust,1
추정,trust,0
주제넘은,trust,0
가정하다,trust,0
~인 척하다,trust,0
척,trust,0
가장하고있는,trust,0
구실,trust,0
가식,trust,0
이름,trust,0
예쁜,trust,1
만연하다,trust,0
널리 행해진,trust,0
널리 퍼짐,trust,0
널리 퍼진,trust,1
예방하다,trust,0
예방,trust,0
방지,trust,0
예방법,trust,0
이전,trust,0
이전에,trust,0
먹이,trust,0
가격,trust,0
아주 재미있는,trust,0
찌르기,trust,0
가시가 많은,trust,0
자부심,trust,0
성직자,trust,1
사제직,trust,1
성직자,trust,0
꼼꼼한,trust,0
우선권,trust,0
일 순위,trust,0
대주교,trust,0
영장류,trust,0
초기,trust,0
프라이밍,trust,0
뇌관,trust,1
태고의,trust,0
애벌칠,trust,0
원어,trust,0
태고의,trust,0
왕자,trust,0
왕자 다운,trust,1
공주님,trust,0
주요한,trust,1
주로,trust,0
원칙,trust,0
인쇄,trust,0
인쇄기,trust,0
인쇄,trust,0
이전의,trust,0
우선 순위,trust,0
수도회,trust,0
프리즘,trust,0
프리즘,trust,0
감옥,trust,0
죄인,trust,0
깨끗한,trust,0
은둔,trust,0
사적인,trust,0
몰래,trust,0
특권,trust,0
특권을 가진,trust,1
옥외 변소,trust,1
개연성,trust,0
유망한 후보자,trust,0
집행 유예,trust,0
보호 관찰,trust,0
증명,trust,0
조사,trust,0
확률,trust,1
문제,trust,0
절차,trust,0
진행하다,trust,0
진행,trust,0
수입,trust,0
프로세스,trust,0
행렬,trust,0
선포하다,trust,0
선언,trust,0
미루다,trust,0
미루다,trust,0
출산,trust,0
대리인,trust,1
일으키다,trust,0
획득,trust,0
찌르다,trust,0
낭비하는,trust,0
거대한,trust,0
신동,trust,0
생산하다,trust,0
생산,trust,0
생산자,trust,0
생산,trust,0
제품,trust,0
생산,trust,0
생산적인,trust,0
생산력,trust,0
모독,trust,0
욕설,trust,0
고백하다,trust,0
직업,trust,0
직업적인,trust,1
교수,trust,1
교수직,trust,1
진보,trust,1
능숙,trust,1
프로필,trust,0
이익,trust,0
풍부한,trust,0
풍부,trust,0
음식물,trust,0
선조,trust,0
자손,trust,0
예지,trust,0
전조,trust,0
프로그램,trust,0
프로그램,trust,0
프로그램 제작자,trust,0
진전,trust,0
진행,trust,1
진보적인,trust,0
금지하다,trust,0
금지,trust,0
금지,trust,0
금지,trust,0
프로젝트,trust,0
발사체,trust,0
발사체,trust,0
투영,trust,0
투사,trust,0
영사기,trust,0
프롤레타리아,trust,0
하층 사회,trust,0
다작,trust,0
프롤로그,trust,0
길게 하다,trust,0
연장,trust,0
장기간,trust,0
산보,trust,0
돌기,trust,0
눈에 띄게,trust,0
난잡한,trust,0
약속하다,trust,1
약속하는,trust,0
약속,trust,0
...곶,trust,0
홍보하다,trust,0
발기인,trust,0
프로모션,trust,0
즉각적인,trust,0
격려,trust,0
널리 퍼지게 하다,trust,0
공포,trust,0
엎드린,trust,0
갈래,trust,0
발음하다,trust,0
명백한,trust,0
공고,trust,0
발음,trust,0
증거,trust,1
소품,trust,0
선전,trust,0
전파하다,trust,0
번식,trust,0
프로판,trust,0
추진하다,trust,0
추진,trust,0
추진자,trust,0
추진,trust,0
경향,trust,0
적절한,trust,0
재산,trust,0
예언,trust,0
예언하다,trust,0
예언자,trust,1
예언적인,trust,0
예방적,trust,1
예방,trust,0
비율,trust,0
비례항,trust,0
어울리게 하다,trust,0
크기,trust,0
제안,trust,0
제안,trust,0
소유권,trust,0
소유주,trust,0
소유주,trust,0
예의,trust,0
추진,trust,0
산문,trust,0
기소하다,trust,0
기소,trust,0
수행자,trust,0
전망,trust,0
장래의,trust,0
전향적으로,trust,0
취지서,trust,0
번영하다,trust,0
번영,trust,0
번영,trust,0
매춘부,trust,0
매춘,trust,0
엎드린,trust,0
주역,trust,0
보호하다,trust,0
보호받는,trust,1
보호,trust,1
보호,trust,0
보호,trust,0
보호자,trust,1
단백질,trust,0
항의,trust,0
규약,trust,0
원기,trust,0
원생 동물문,trust,0
오래 끈,trust,0
내다,trust,0
돌출,trust,0
자랑스러운,trust,1
입증하다,trust,0
입증된,trust,1
속담,trust,0
유명한,trust,0
제공하다,trust,1
제공,trust,0
섭리,trust,0
제공,trust,1
주,trust,0
지방민,trust,0
공급,trust,0
잠정적으로,trust,0
식량,trust,0
단서,trust,1
성나게 하기,trust,0
성나게 하는,trust,0
도발,trust,0
학장,trust,0
용감,trust,0
배회,trust,0
근위,trust,0
가장 가까운,trust,0
근접,trust,0
대리,trust,1
사려 분별,trust,0
신중한,trust,1
치다,trust,0
캐내다,trust,1
엿보다,trust,0
찬송가,trust,0
가짜,trust,0
아호,trust,0
프시케,trust,0
정신적,trust,0
영매,trust,0
심리적,trust,0
심리학자,trust,0
심리학,trust,0
정신병,trust,0
선술집,trust,0
사춘기,trust,0
사춘기,trust,0
공공의,trust,0
출판,trust,0
홍보담당자,trust,0
널리 알려짐,trust,0
공개적으로,trust,0
출판하다,trust,0
출판,trust,0
발행자,trust,0
푸딩,trust,0
흐리게 하다,trust,0
퍼프,trust,0
부푼,trust,0
이긴 흙,trust,0
구토,trust,0
당기다,trust,0
고패,trust,0
풀오버,trust,0
폐,trust,0
펄프,trust,0
설교단,trust,0
맥박,trust,0
맥박,trust,0
퓨마,trust,0
펌프,trust,0
말장난,trust,0
펀치,trust,0
시간을 엄수,trust,1
시간 엄수,trust,0
시간을 엄수,trust,0
구두,trust,0
찌름,trust,0
학자,trust,0
날카로운,trust,0
벌하다,trust,0
처벌,trust,0
처벌,trust,0
처벌,trust,0
처벌,trust,0
펑크,trust,0
펀트,trust,0
자그마한,trust,0
새끼,trust,0
학생,trust,0
인형,trust,0
강아지,trust,1
구입,trust,0
사는 사람,trust,0
구매,trust,0
퓌레,trust,0
전혀,trust,1
연옥,trust,0
숙청,trust,0
정화,trust,1
정화하다,trust,1
순수주의자,trust,0
청정,trust,0
자주색,trust,0
취지,trust,0
목적,trust,0
일부러,trust,0
푸르르르,trust,1
지갑,trust,0
추구,trust,0
추구,trust,0
추구,trust,0
납품업자,trust,0
범위,trust,0
고름,trust,0
푸시,trust,0
미는,trust,0
고양이,trust,0
고양이,trust,0
고양이,trust,0
놓다,trust,0
추정,trust,1
넣어,trust,0
퍼티,trust,0
어찌할 바를 모르는,trust,0
수수께끼,trust,0
작은 것,trust,0
피라미드,trust,0
피라미드형,trust,0
불꽃 쏘아 올리기,trust,0
돌팔이 의사,trust,0
쿼드,trust,0
사각형,trust,0
사분면,trust,0
이차,trust,0
구적법,trust,0
네 배로,trust,0
사중극자,trust,0
소택지,trust,0
메추라기,trust,0
기이한,trust,1
지진,trust,0
자격 있는,trust,1
자격을 갖추다,trust,0
자격,trust,0
자질,trust,0
품질,trust,0
당황,trust,0
정량화하다,trust,0
정량적,trust,0
정량적으로,trust,0
수량,trust,0
양자,trust,0
건강격리,trust,0
싸움,trust,0
채석장,trust,0
쿼트,trust,0
4분의 1,trust,0
4분의 1,trust,0
병사,trust,0
사중주,trust,0
사분위수,trust,0
콰르토,trust,0
석영,trust,0
호박,trust,0
준,trust,0
네개 한 조인 것,trust,0
부두,trust,0
퀸,trust,0
진압,trust,0
끄다,trust,0
질문,trust,0
