anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Arabic Word
0,0,0,0,0,0,1,0,0,0,حديث
0,0,0,0,0,0,0,0,0,0,كثير الكلام
0,0,0,0,0,0,0,0,0,0,المتكلم
0,0,0,0,0,0,0,0,0,0,طويل
0,0,0,0,0,0,0,0,0,0,الأعداد
0,0,0,0,0,0,0,0,0,0,الشحم
0,0,0,0,0,0,0,0,0,0,حصيلة
1,0,0,1,0,1,0,0,0,0,مخالب
0,0,0,0,0,0,0,0,0,0,دف صغير
0,0,0,0,0,0,0,0,0,0,ترويض
0,0,0,0,0,0,0,0,0,0,تان
0,0,0,0,0,0,0,0,0,1,بالتزامن
0,0,0,0,0,0,0,0,0,0,تانغ
0,0,0,0,0,0,0,0,0,0,ظل
0,0,0,0,0,0,0,0,0,0,تشابك
0,0,0,0,0,1,0,0,0,0,متشابكة
0,0,0,0,0,0,0,0,0,0,خزان
0,0,0,0,0,0,1,0,0,0,عملية تسمير البشرة
0,1,0,0,1,1,1,0,1,0,محيرة
0,0,0,0,0,0,0,0,0,1,يساوي
0,0,0,0,0,0,0,0,0,0,صنبور
0,0,0,0,0,0,0,0,0,0,شريط
0,0,0,0,0,0,0,0,0,0,تفتق
0,0,0,0,0,0,0,0,0,0,التناقص
0,0,0,0,0,0,0,0,0,0,نسيج
0,0,0,0,0,0,0,0,0,0,قطران
0,0,0,0,0,1,0,0,0,0,تأخر
0,0,0,0,0,1,0,0,0,0,تأخر
0,0,0,0,0,0,0,0,0,0,استهداف
1,0,1,0,0,1,0,0,0,0,التعريفة
0,0,1,0,0,1,0,1,0,0,تشويه
0,0,0,0,0,1,0,0,0,0,تلكأ
0,0,0,0,0,0,0,0,0,0,لاذع
0,0,0,0,0,0,0,0,0,0,الترتان
0,0,0,0,0,0,0,0,0,0,الجير
0,0,0,0,0,0,1,0,0,0,مهمة
0,0,0,0,0,0,0,0,0,0,شرابة
0,0,0,0,0,0,0,0,0,0,المذاق
0,0,0,0,0,0,1,0,0,0,لذيذ
0,0,1,0,0,1,0,0,0,0,لا طعم له
0,0,0,0,0,0,0,0,0,0,تذوق
0,0,0,0,0,0,1,0,0,0,طيب المذاق
0,0,0,0,0,0,0,0,0,0,تات
0,0,0,0,0,0,0,0,0,0,وشم
0,0,0,0,0,0,0,0,0,1,يعلم
1,0,0,1,0,1,0,1,0,0,تهكم
0,0,0,0,0,0,0,0,0,0,مشدود
0,0,0,0,0,0,0,0,0,0,حانة
0,0,1,0,0,0,0,0,0,0,أسمر
0,0,0,0,0,1,0,1,0,0,ضريبة
0,0,0,0,0,0,0,0,0,0,سيارة اجرة
0,0,0,0,0,0,0,0,0,0,التصنيف
0,0,0,0,0,0,0,0,0,0,شاي
0,0,0,0,1,0,1,0,1,1,يعلم
0,0,0,0,0,0,1,0,0,1,معلم
0,0,0,0,0,0,0,0,0,0,تعليم
0,0,0,0,0,0,0,0,0,1,فريق
0,0,1,1,0,0,0,1,0,0,دامعة
1,1,0,0,0,1,0,1,0,0,يضايق
0,0,0,0,0,0,0,0,0,0,الإعلان التشويقي
1,0,0,1,0,1,0,0,0,0,إغاظة
0,0,0,0,0,0,0,0,0,0,حلمة
0,0,0,0,0,0,0,0,0,0,تقني
0,0,0,0,0,0,0,0,0,0,تقنية
0,0,0,0,0,0,0,0,0,0,فني
0,0,0,0,0,0,1,0,0,0,تكنولوجيا
0,0,0,0,0,0,0,0,0,0,تيد
0,0,0,0,0,1,0,0,0,0,مضجر
0,0,0,0,0,1,0,0,0,0,الملل
0,0,1,0,0,0,0,0,0,0,تعج
0,0,0,0,0,1,1,0,0,0,مراهقون
0,0,0,0,0,0,0,0,0,0,أسنان
0,0,0,0,0,0,0,0,0,0,تفلون
0,0,0,0,0,0,0,0,0,0,برقية
0,0,0,0,0,0,0,0,0,0,تلغراف
0,0,0,0,0,0,0,0,0,0,هاتف
0,0,0,0,0,0,0,0,0,0,تلسكوب
0,0,0,0,0,0,0,0,0,0,تلسكوبي
0,0,0,0,0,0,0,0,0,0,التلفاز
0,0,0,0,0,0,0,0,0,0,راوي
0,0,0,0,0,0,0,0,0,0,يقول
0,0,0,0,0,0,0,0,0,0,منبهة
0,0,0,0,0,0,0,0,0,0,حِدّة
0,0,0,0,0,0,0,0,0,0,تمبرا
0,0,0,0,0,0,0,0,0,0,طبع
0,0,0,0,0,0,1,0,0,0,اعتدال
0,0,0,0,0,0,0,0,0,1,معتدل
0,0,0,0,0,0,0,0,0,0,درجة الحرارة
0,0,0,0,0,0,1,0,0,0,مزاج
1,1,0,1,0,1,0,1,1,0,عاصفة
0,0,0,0,0,0,0,0,0,0,معبد
0,0,0,0,0,0,0,0,0,0,زمني
0,0,0,0,0,0,0,0,0,0,مؤقتا
0,0,0,0,0,0,0,0,0,0,مؤقت
0,0,0,0,0,0,0,0,0,0,جذب
0,0,0,0,0,1,0,0,0,0,إغواء
0,0,0,0,0,0,0,0,0,0,مغري
0,0,0,0,0,0,0,0,0,0,عشرة
0,0,0,0,0,0,1,0,0,0,يمكن الدفاع عنه
0,0,0,0,0,0,1,0,0,0,عنيد
0,0,0,0,0,0,1,0,0,0,عناد
0,0,0,0,0,0,1,0,0,0,الإيجار
0,0,0,0,0,0,1,0,0,0,مستأجر
0,0,0,0,0,0,0,0,0,0,ميل
0,0,0,0,1,0,1,0,0,1,مناقصة
0,0,0,0,1,0,1,0,0,0,الرقة والحنان
0,0,0,0,0,0,0,0,0,0,يميل
0,0,0,0,0,0,0,0,0,0,وتر
0,0,0,0,0,1,0,0,0,0,مبنى سكني
0,0,0,0,0,0,0,0,0,0,عقيدة
0,0,0,0,0,0,0,0,0,0,المبادئ
0,0,0,0,0,0,0,0,0,0,عشرة أضعاف
0,0,0,0,0,0,0,0,0,0,تنس
0,0,0,0,0,0,0,0,0,0,توتر
0,0,0,0,0,0,0,0,0,0,الشد
1,0,0,0,0,0,0,0,0,0,توتر
0,0,0,0,0,0,0,0,0,0,خيمة
0,0,0,0,0,0,0,0,0,0,مجس نبات
0,0,0,0,0,0,0,0,0,0,مُتَردِّد
0,0,0,0,0,0,0,0,0,0,العاشر
0,0,0,0,0,0,0,0,0,0,أعشار
0,0,0,0,0,0,0,0,0,0,ضعيف
0,0,0,0,0,0,0,0,0,0,فترة
0,0,0,0,0,0,0,0,0,0,فاتر
0,0,0,0,0,0,0,0,0,0,مصطلح
0,0,0,1,0,1,0,1,0,0,الطرفي
0,0,0,0,0,0,0,1,0,0,إنهاء
0,0,0,0,0,1,0,1,0,0,نهاية
0,0,0,0,0,0,0,0,0,0,نهاية
0,0,1,0,0,1,0,0,0,0,النمل الأبيض
0,0,0,0,0,0,0,0,0,0,مصلحات
0,0,0,0,0,0,0,0,0,0,الخرشنة طائر مائي
0,0,0,0,0,0,0,0,0,0,ثلاثي
0,0,0,0,0,0,0,0,0,0,مصطبة
0,0,0,0,0,0,0,0,0,0,ساكن الأرض
1,0,1,1,0,1,0,1,0,0,كريه
0,0,0,0,0,0,0,1,0,0,بشكل رهيب
0,0,0,0,0,0,0,0,0,0,جحر
0,0,0,0,0,0,0,1,0,0,رائع
0,0,0,0,0,0,0,0,0,0,الإقليمية
0,0,0,0,0,0,0,0,0,0,إِقلِيم
0,0,0,1,0,1,0,0,0,0,الرعب
1,0,1,1,0,1,0,1,0,0,الإرهاب
1,0,1,1,0,1,0,1,1,0,إرهابي
1,0,0,1,0,1,0,1,0,0,أرعب
0,0,0,0,0,0,0,0,0,0,مقتضب
0,0,0,0,0,0,0,0,0,0,بعد الثانوي
0,0,0,0,0,0,0,0,0,0,اختبار
0,1,0,0,0,0,0,0,0,1,وصية
0,0,0,0,0,0,0,0,0,0,يشهد
0,0,0,0,0,0,0,0,0,0,شهادة
0,0,0,0,0,0,0,0,0,1,شهادة
0,0,1,0,0,1,0,0,0,0,كُزاز
0,0,0,0,0,1,0,0,0,0,حبل
0,0,0,0,0,0,0,0,0,0,مربوط
0,0,0,0,0,0,0,0,0,0,رباعي السطوح
0,0,0,0,0,0,0,0,0,0,نص
0,0,0,0,0,0,0,0,0,0,كتاب مدرسي
0,0,0,0,0,0,0,0,0,0,الغزل والنسيج
0,0,0,0,0,0,0,0,0,0,تركيبي
0,0,0,0,0,0,0,0,0,0,نَسِيج
0,0,0,0,1,0,1,0,0,0,شاكرين
0,0,0,0,1,0,1,0,0,0,عيد الشكر
0,0,0,0,0,0,0,0,0,0,القش
0,0,0,0,0,0,0,0,0,0,ذوبان
0,0,0,0,0,0,0,0,0,0,مسرح
0,0,0,0,0,0,0,0,0,0,مسرحي
1,0,1,1,0,1,0,1,0,0,سرقة
0,0,1,0,0,1,0,0,0,0,الايمان بالله
0,0,0,0,0,0,0,0,0,0,ايماني
0,0,0,0,0,0,0,0,0,0,سمة
0,0,0,0,0,0,0,0,0,0,الثيوقراطية
1,0,0,1,0,1,0,1,0,1,ثيوقراطي
0,0,0,0,0,0,0,0,0,0,عالم لاهوت
0,0,0,0,0,0,0,0,0,1,لاهوتي
0,1,0,0,0,0,0,0,0,0,علم اللاهوت
0,0,0,0,0,0,0,0,0,1,نظرية
0,0,0,0,0,0,1,0,0,0,نظري
0,1,0,0,0,0,0,0,0,1,نظرية
0,0,0,0,1,0,1,0,0,1,علاجي
0,0,0,0,0,0,1,0,0,0,المداواة
0,0,0,0,0,0,0,0,0,0,على وشك ذلك
0,0,0,0,0,0,0,0,0,0,منها
0,0,0,0,0,0,0,0,0,0,معها
0,0,0,0,0,0,0,0,0,0,حراري
0,1,0,0,0,0,0,0,0,0,الحرارية
0,0,0,0,0,0,0,0,0,0,الديناميكا الحرارية
0,0,0,0,0,0,0,0,0,1,ميزان الحرارة
0,0,0,0,0,0,0,0,0,0,منظم الحراره
0,0,0,0,0,0,0,0,0,0,القاموس الموسوعي للمفردات
0,0,0,0,0,0,0,0,0,0,فرضية
0,0,0,0,0,0,0,0,0,0,سميك
0,0,0,0,0,0,0,0,0,0,رشاقته
0,0,0,0,0,0,0,0,0,0,سماكة
0,0,0,0,0,0,0,0,0,0,غابة
0,0,0,0,0,0,0,0,0,0,سماكة
1,0,1,1,0,1,0,1,1,0,لص
0,0,0,0,0,0,0,0,0,0,كشتبان
0,0,0,0,0,0,0,0,0,0,نحيف
0,0,0,0,0,0,0,0,0,0,شيء
0,0,0,0,0,0,0,0,0,0,أشياء
0,0,0,0,0,0,1,0,0,0,مفكر
0,0,0,0,0,0,0,0,0,0,التفكير
0,0,0,0,0,0,0,0,0,0,أثلاث
0,1,0,0,0,0,0,1,1,0,العطش
0,0,0,0,0,1,0,0,0,0,متعطش
0,0,0,0,0,0,0,0,0,0,ثلاثة عشر
0,0,0,1,0,0,0,0,0,0,الثالث عشر
0,0,0,0,0,0,0,0,0,0,الشوك
0,0,0,0,0,0,0,0,0,0,هناك
0,0,0,0,0,0,0,0,0,0,ثونغ
0,0,0,0,0,1,0,0,0,0,شوكة
0,0,0,1,0,1,0,0,0,0,شائك
0,0,0,0,0,0,1,0,0,0,أصيل
0,0,0,0,0,0,0,0,0,0,ممر
0,1,0,0,0,0,0,0,0,0,يفكر
0,0,0,0,0,0,1,0,0,1,وقور
0,0,0,0,0,0,1,0,0,0,التفكير
1,0,1,0,0,1,0,0,0,0,طائش
0,0,0,0,0,0,0,0,0,0,خواطر
0,0,0,0,0,0,0,0,0,0,ألف
1,0,1,1,0,1,0,1,0,0,ضرب
0,0,0,0,0,0,0,0,0,0,مسلك
1,0,0,1,0,1,0,0,0,0,التهديد
1,1,0,1,0,1,0,0,0,0,هدد
1,0,1,1,0,1,0,0,0,0,تهديد
0,0,0,0,0,0,0,0,0,0,ثلاثة أضعاف
1,0,0,1,0,1,0,1,0,0,عتبة
0,0,0,0,0,0,0,0,0,0,عتبة
0,0,0,0,0,0,0,0,0,0,ثلاث مرات
0,0,1,0,0,0,1,0,0,1,تقطير
0,0,0,0,0,0,0,0,0,0,مقتصد
0,1,0,1,1,0,1,0,1,0,التشويق
0,1,0,0,1,0,1,0,1,0,مثير
0,1,0,0,1,0,1,0,0,0,مزدهرة
0,0,0,0,0,0,0,0,0,0,حُلقُوم
0,0,0,1,0,1,0,1,0,0,نبض
0,0,0,0,0,0,0,0,0,0,الخفقان
0,0,0,0,0,0,1,0,0,1,عرش
0,0,0,0,0,0,0,0,0,0,حشد
1,0,0,0,0,1,0,0,0,0,خنق
0,0,0,0,0,0,0,0,0,0,يرمي
0,0,0,0,0,0,0,0,0,0,مرض القلاع
0,0,0,0,0,0,0,0,0,0,دفع
0,0,0,0,0,0,0,0,0,0,جلجل
1,0,1,1,0,1,0,0,0,0,سفاح
0,0,0,0,0,0,0,0,0,0,إبهام
1,0,0,0,0,1,0,0,0,0,رطم
0,0,0,1,0,0,0,0,0,0,شاذ
0,0,0,0,0,0,0,0,0,0,صوت الرعد
0,0,0,0,0,0,0,0,0,0,صاعقة
1,0,0,1,0,1,0,0,0,0,مدو
0,0,0,0,0,0,0,0,0,0,عاصفة رعدية
0,0,0,0,0,1,0,0,1,0,أحبط
0,0,0,0,0,0,0,0,0,0,زعتر
0,0,0,0,0,0,0,0,0,0,تاج
0,0,0,0,0,0,0,0,0,0,القراد
0,0,0,0,0,0,0,0,0,0,شريط
0,0,0,0,0,0,0,0,0,0,تذكرة
0,1,0,0,1,0,1,0,1,1,دغدغة
0,0,0,0,0,0,0,0,0,0,حساس
0,0,0,0,0,0,0,0,0,0,المد والجزر
0,0,0,0,0,0,0,0,0,0,طعام شهي
0,0,0,0,0,0,0,0,0,0,المد
0,0,0,0,0,0,0,0,0,0,بشرى
0,0,0,0,0,0,0,0,0,0,ربطة عنق
0,0,0,0,0,0,0,0,0,0,الطبقة
1,0,0,0,0,1,0,0,0,0,شجار
0,0,0,0,0,0,0,0,0,0,نمر
1,0,0,0,0,0,0,0,0,0,تشديد
0,0,0,0,0,0,0,0,0,0,ضيق
0,0,0,0,0,0,0,0,0,0,الجوارب
0,0,0,0,0,0,0,0,0,0,تيلدا
0,0,0,0,0,0,0,0,0,0,البلاط
0,0,0,0,0,0,1,0,0,0,تبليط
0,0,0,0,0,0,0,0,0,0,حتى
0,0,0,0,0,0,0,0,0,0,الحرث
0,0,0,0,0,0,0,0,0,0,الحارث
0,0,0,0,0,0,0,0,0,0,إمالة
0,0,0,0,0,0,0,0,0,0,إمالة
0,0,0,0,0,0,0,0,0,0,خشب
0,0,0,0,0,0,0,0,0,0,خشب
0,0,0,0,0,0,0,0,0,0,طابع الصوت
0,1,0,0,0,0,0,0,0,0,زمن
0,0,0,0,0,0,0,0,0,0,توقيت
0,0,0,0,0,0,1,0,0,0,في الوقت المناسب
0,0,0,0,0,0,0,0,0,0,ساعة
0,0,0,1,0,1,0,1,0,0,خجول
0,1,0,1,0,1,0,0,0,0,الخجل
0,0,0,0,0,0,0,0,0,0,القصدير
0,0,0,0,0,0,0,0,0,0,صبغة
0,0,0,0,0,0,0,0,0,0,سنه
0,0,0,0,0,0,0,0,0,0,مسحة
0,0,0,0,0,0,0,0,0,0,ارتعش
0,0,0,0,0,0,0,0,0,0,تنميل
0,0,0,0,0,0,0,0,0,0,العبث
0,0,0,0,0,0,0,0,0,0,ترقيع
0,0,0,0,0,0,0,0,0,0,طنين الأذن
0,0,0,0,1,0,1,0,0,0,بهرج
0,0,0,0,0,0,0,0,0,0,لون
0,0,0,0,0,0,0,0,0,0,صغير الحجم
0,0,0,0,0,0,0,0,0,0,تلميح
0,0,0,0,0,1,0,0,0,0,سكران
1,0,1,0,0,1,0,0,0,0,خطبة
0,0,0,0,0,0,0,0,0,0,إطار العجلة
0,0,0,0,0,1,0,0,0,0,مرهق
0,0,0,0,0,1,0,0,0,0,تعب
0,0,0,0,0,1,0,0,0,0,ممل
0,0,0,0,0,0,0,0,0,0,الانسجة
0,0,0,0,0,1,0,0,0,0,حلمة
0,0,0,0,0,0,0,0,0,0,تيتانيك
0,0,0,0,0,0,0,0,0,0,العشور
0,0,0,0,0,0,1,0,0,1,لقب
0,0,0,0,0,0,0,0,0,0,بعنوان
0,0,0,0,0,0,0,0,0,0,ثدي
0,0,0,0,0,0,0,0,0,0,اسمي
0,0,1,0,0,1,0,0,0,0,العلجوم
0,0,0,0,1,0,1,0,0,0,خبز محمص
0,0,0,0,0,1,0,0,0,0,تبغ
0,0,0,0,0,0,0,0,0,0,توبي
0,0,0,0,0,0,0,0,0,0,تود
0,0,0,0,0,0,0,0,0,0,اليوم
0,0,0,0,0,0,0,0,0,0,إصبع قدم
0,0,0,0,0,0,0,0,0,0,سترة
0,0,0,0,0,0,0,0,0,0,يكدح
0,0,1,0,0,1,0,0,0,0,الحمام
0,0,0,0,0,1,0,0,0,0,الشدائد
0,0,0,0,0,0,0,0,0,0,رمز
0,0,0,0,0,0,0,0,0,0,تفاوت
0,0,0,0,0,0,1,0,0,0,متسامح
1,0,0,0,0,1,0,1,0,0,تحمل
0,0,0,0,0,0,1,0,0,0,التسامح
0,0,0,0,0,0,0,0,0,0,رسوم
0,0,0,0,0,0,0,0,0,0,توماهوك
0,0,0,0,0,0,0,1,0,0,قبر
0,0,0,0,0,0,0,0,0,0,هر
0,0,0,0,0,0,0,0,0,0,إلي
0,1,0,0,0,0,0,0,0,0,الغد
0,0,0,0,0,0,0,0,0,0,طن
0,0,0,0,0,0,0,0,0,0,نغمة، رنه
0,0,0,0,0,0,0,0,0,0,تونغ
0,0,0,0,0,0,0,0,0,0,ملقط
0,0,0,0,0,0,0,0,0,0,لسان
0,0,0,0,0,0,0,0,0,0,منشط
0,0,0,0,0,0,0,0,0,0,حمولة
0,0,0,0,0,0,0,0,0,0,اللوزتين
0,0,0,0,0,0,0,0,0,0,الأدوات
0,0,0,0,0,0,0,0,0,0,سن
0,0,0,1,0,1,0,0,0,0,وجع أسنان
0,0,0,0,0,0,0,0,0,0,مسنن
0,0,0,0,0,0,0,0,0,0,بلا أسنان
0,1,0,0,0,0,1,0,0,1,أعلى
0,0,0,0,0,0,0,0,0,0,توباز
0,0,0,0,0,0,0,0,0,0,عنوان
0,0,0,0,0,0,0,0,0,0,موضعي
0,0,0,0,0,0,0,0,0,0,طبوغرافية
0,0,0,0,0,0,0,0,0,0,طبوغرافية
0,0,0,0,0,0,0,0,0,0,التضاريس
0,0,0,0,0,0,0,0,1,0,إسقاط
0,0,0,0,0,0,0,0,0,0,تور
0,0,0,0,0,0,0,0,0,0,شعلة
1,0,0,1,0,1,0,1,0,0,عذاب
0,0,0,0,0,1,0,0,0,0,تمزقها
0,0,0,1,0,0,0,0,0,0,إعصار
1,0,0,0,0,1,0,0,0,0,نسف
0,0,0,1,0,0,0,0,0,0,سيل
0,0,0,0,0,1,0,0,0,0,متقد
0,0,0,0,0,0,0,0,0,0,التواء
0,0,0,0,0,0,0,0,0,0,الجذع
0,0,0,0,0,1,0,0,0,0,ضرر
1,0,1,0,0,1,0,0,0,0,معذب
0,0,0,0,0,0,0,0,0,0,سلحفاء
0,0,0,0,0,0,0,0,0,0,متعرج
1,1,1,1,0,1,0,1,0,0,تعذيب
0,0,0,0,0,0,0,0,0,0,رمى
0,0,0,0,0,0,0,0,0,0,المجموع
0,0,0,0,0,0,0,0,0,0,الكلية
0,0,0,0,0,0,0,0,0,0,تماما
0,0,0,0,0,0,0,0,0,0,حمل
0,0,0,0,0,0,0,0,0,0,الطوطم
0,0,0,0,0,0,0,0,0,0,يلمس
0,0,0,0,0,1,0,0,0,0,لمست
0,0,0,0,0,0,0,0,0,0,مؤثر
1,0,0,0,0,1,0,1,0,0,حساس
0,0,0,0,0,1,0,1,0,0,قاسٍ
1,0,0,1,0,0,1,0,0,1,صلابة
0,0,0,0,0,0,0,0,0,0,جولة
0,0,0,0,0,0,0,0,0,0,سائح
0,0,0,0,0,0,0,0,0,0,التورمالين
0,0,0,0,0,0,0,0,0,0,المسابقة
0,0,0,0,0,0,0,0,0,0,عاصبة
0,0,0,0,0,0,0,0,0,0,توت
0,0,0,0,0,0,0,0,0,0,يسحب
0,0,0,0,0,0,0,0,0,0,منشفة
0,0,0,0,0,0,1,0,0,0,برج
0,1,0,1,0,0,1,0,0,0,شاهق
0,0,0,0,0,0,0,0,0,0,بلدة
0,0,0,0,0,0,0,0,0,0,تاون هاوس
0,0,1,0,0,1,0,0,0,0,سامة
0,0,0,0,0,0,0,0,0,0,علم السموم
0,0,0,1,0,1,0,0,0,0,سم
0,0,0,0,0,0,0,0,0,0,عروسه لعبه
0,0,0,0,0,0,0,0,0,0,أثر
0,0,0,0,0,0,0,0,0,0,آثار
0,0,0,0,0,0,0,0,0,0,ةقصبة الهوائية
0,0,0,0,0,0,0,0,0,0,اقتفاء أثر
0,1,0,0,0,0,0,0,0,0,مسار
0,0,0,1,0,0,0,0,0,0,المسالك
0,0,0,0,0,0,0,0,0,0,لين العريكة
0,0,0,0,0,0,0,0,0,0,شعبية
0,0,0,0,0,0,0,0,0,0,جرار زراعى
0,0,0,0,0,0,0,0,0,1,تجارة
0,0,0,0,0,0,0,0,0,0,تاجر
0,0,0,0,0,0,0,0,0,0,تاجر
0,0,0,0,0,0,0,0,0,0,تجارة
0,0,0,0,0,0,0,0,0,0,التقليد
0,0,0,0,0,0,1,0,0,0,التقليديين
0,0,0,0,0,0,0,0,0,0,حركة المرور
0,0,0,1,0,1,0,1,0,0,مأساة
0,0,0,0,0,1,0,0,0,0,مأساوي
0,0,0,0,0,0,0,0,0,0,ممر المشاة
0,0,0,0,0,0,0,0,0,0,قطار
0,0,0,0,0,0,0,0,0,0,تم تدريبه
0,0,0,0,0,0,0,0,0,1,مدرب
0,0,0,0,0,0,0,0,0,0,تمرين
0,0,0,0,0,0,0,0,0,0,سمة
1,0,1,1,0,1,0,1,0,0,خائن
0,0,0,0,0,0,0,0,0,0,مسار
0,0,0,0,0,0,0,0,0,0,نوع من القطارات
0,0,1,1,0,1,0,1,0,0,متشرد
0,0,0,0,0,0,0,0,0,0,الترام
0,0,0,0,0,1,0,0,0,0,نشوة
0,0,0,0,1,0,1,0,0,0,هادئ
0,0,0,0,1,0,1,0,0,1,الهدوء والطمأنينة
0,0,0,0,0,0,0,0,0,0,التعامل
0,0,0,0,0,0,0,0,0,1,عملية تجارية
0,0,0,0,0,0,0,0,0,0,عبر المحيط الأطلسي
0,1,0,0,1,0,1,0,1,1,التعالي
0,0,0,0,0,0,0,0,0,0,غير محدود
0,0,0,0,0,0,1,0,0,0,متسام
0,0,0,0,0,0,0,0,0,0,نسخ
0,0,0,0,0,0,0,0,0,0,الناسخ
0,0,0,0,0,0,0,0,0,1,نسخة طبق الأصل
0,0,0,0,0,0,0,0,0,0,النسخ
0,0,0,0,0,0,0,0,0,0,نقل
0,0,0,0,0,0,0,0,0,0,نقل
0,0,0,0,0,0,0,0,0,0,نقل
0,0,0,0,0,0,0,0,0,0,مذهول
0,0,0,0,0,0,0,0,0,0,تحول
0,0,0,0,0,0,0,0,0,0,تحويل
0,0,0,0,0,0,0,0,0,0,نقل الدم
0,0,0,0,0,1,0,0,0,0,تجاوز
0,0,0,0,0,0,0,0,0,0,عابر
0,0,0,0,0,0,0,0,0,0,عبور
0,0,0,0,0,0,0,0,0,0,انتقال
0,1,0,0,0,0,0,0,0,0,انتقالي
0,0,0,0,0,0,0,0,0,0,متعد
0,0,0,0,0,0,0,0,0,0,عابر
0,0,0,0,0,0,0,0,0,0,يترجم
0,0,0,0,0,0,0,0,0,1,ترجمة
0,0,0,0,0,0,0,0,0,0,النقل
0,0,0,0,0,0,0,0,0,0,شفاف
0,0,0,0,0,0,0,0,0,0,انتقال
0,0,0,0,0,0,0,0,0,0,يحيل
0,0,0,0,0,0,0,0,0,0,تحويل
0,0,0,0,0,0,0,0,0,0,رافدة
0,0,0,0,0,0,0,0,0,0,الشفافية
0,0,0,0,0,0,0,0,0,0,شفاف
0,0,0,0,0,0,0,0,0,0,زرع اعضاء
0,0,0,0,0,0,0,0,0,0,الزرع
0,0,0,0,0,0,0,0,0,0,المواصلات
0,0,0,0,0,0,0,0,0,0,وسائل النقل
0,0,0,0,0,0,0,0,0,0,تبديل موضع
0,0,0,0,0,0,0,0,0,0,التحويل
0,0,0,0,0,0,0,0,0,0,مستعرض
0,0,0,0,0,0,0,0,0,0,فخ
0,0,0,0,0,0,0,0,0,0,محاصرة
0,0,0,0,0,1,0,0,0,0,زخارف
0,0,0,0,0,1,0,0,0,0,الفخاخ
0,0,1,0,0,1,0,1,0,0,قمامة، يدمر، يهدم
0,0,1,0,0,1,0,0,0,0,ملىء بالقمامة
1,0,0,1,0,1,0,1,0,0,مؤلم
0,0,0,0,0,1,0,0,0,0,المجهود
0,0,0,0,0,0,0,0,0,0,يسافر
0,0,0,0,0,0,0,0,0,0,مسافر
0,0,0,0,0,0,1,0,0,0,سفر
0,0,0,0,0,0,0,0,0,0,اجتياز
0,0,1,1,0,1,0,1,0,0,مهزلة
0,0,0,0,0,0,0,0,0,0,شباك الجر
0,0,0,0,0,0,0,0,0,0,سفينة صيد
0,0,0,0,0,0,0,0,0,0,علبة
1,0,1,1,0,1,0,0,0,0,غادر
1,0,0,1,0,1,0,1,1,0,خيانة
0,0,0,0,0,0,0,0,0,0,منبسط
0,1,0,0,0,0,0,0,0,0,جهاز السير المتحرك
1,0,1,1,0,1,0,0,1,0,خيانة
0,1,0,0,1,0,1,0,0,1,كنز
0,0,0,0,0,0,0,0,0,1,امينة صندوق
0,0,0,0,0,0,0,0,0,0,خزينة
1,1,1,1,1,1,1,1,1,1,يعالج
0,0,0,0,0,0,0,0,0,0,بحث، مقالة
0,0,0,0,0,0,0,0,0,0,علاج او معاملة
0,0,0,0,0,0,0,0,0,0,معاهدة
0,0,0,0,0,0,0,0,0,0,ثلاثة أضعاف
1,1,1,0,1,0,1,0,1,1,شجرة
0,0,0,0,0,0,0,0,0,0,رحلة
0,0,0,0,0,0,0,0,0,0,تعريشة
0,0,0,0,0,0,0,0,0,0,يرتعش
0,0,0,1,0,1,0,0,0,0,يرتجف
0,0,0,0,0,0,0,0,0,0,هائِل
0,0,0,0,0,0,1,0,0,0,بشكل هائل
1,1,0,1,0,1,0,1,0,0,رعشه
0,0,0,0,0,0,0,0,0,0,خندق
0,0,0,0,0,0,1,0,0,0,اتجاه
0,0,0,0,0,0,0,0,0,0,الشائع
0,0,0,0,0,0,1,0,0,0,عصري
0,1,0,1,0,1,0,0,1,0,الخوف
1,0,0,0,0,1,0,0,0,0,التعدي
0,0,0,0,0,0,0,0,0,0,ثالوث
0,0,0,0,0,0,0,0,0,0,مثلث
0,0,0,0,0,0,0,0,0,0,الثلاثي
0,0,0,0,0,0,0,0,0,1,قبيلة
0,0,0,1,0,1,0,1,0,0,محنة
0,1,1,1,0,1,0,0,0,1,محكمة
0,0,0,0,0,0,0,0,0,1,منبر
0,1,0,0,0,0,1,0,0,0,الرافد
0,0,0,0,0,0,1,0,0,0,تحية
0,0,0,0,0,1,0,0,1,0,حيلة
1,0,1,1,0,1,0,1,1,0,خداع
0,0,0,0,0,0,0,0,0,0,هزيلة
0,0,0,0,0,0,0,0,0,0,مخادع
0,0,0,0,0,0,0,0,0,0,دراجة ثلاثية العجلات
0,0,0,0,0,0,0,0,0,0,ترايدنت
0,0,0,0,0,1,0,0,0,0,بسيط
0,0,0,0,0,0,1,0,0,0,علم حساب المثلثات
0,0,0,0,0,0,0,0,0,0,اثار
0,0,0,0,0,0,0,0,0,0,علم المثلثات
0,0,0,0,0,0,0,0,0,0,تريليون
0,0,0,0,0,0,0,0,0,0,تقليم
0,0,0,0,0,0,0,0,0,0,الانتهازي
0,0,0,0,0,0,0,0,0,0,زركشة
0,0,0,0,0,0,0,0,0,0,ترين
0,0,0,0,0,0,0,0,0,0,الثالوث
0,0,0,0,0,0,0,0,0,0,الثلاثي
