anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,French Word
0,0,1,1,0,1,0,1,0,0,retard
0,0,0,0,0,1,0,0,0,0,retardement
0,0,0,0,0,0,1,0,0,0,rétention
0,0,0,0,0,0,0,0,0,0,rémanent
0,0,0,1,0,1,0,0,0,0,réticent
0,0,0,0,0,0,0,0,0,0,rétine
0,0,0,0,0,0,0,0,0,0,à la retraite
0,1,0,1,1,1,1,1,0,1,retraite
0,0,0,0,0,0,0,0,0,0,sortant
0,0,0,0,0,0,0,0,0,0,raconté
0,0,0,0,0,1,0,0,0,0,cornue
0,0,0,0,0,0,0,0,0,0,retracer
1,0,0,0,0,1,0,0,0,0,se rétracter
0,0,0,0,0,1,0,0,0,0,rétraction
0,0,0,1,0,1,0,0,0,0,retranchement
1,0,0,1,0,1,0,1,0,0,châtiment
0,0,0,0,0,0,0,0,0,0,récupération
0,0,0,0,0,0,0,0,0,0,récupérer
0,0,0,0,0,0,0,0,0,0,retriever
0,0,0,0,0,0,0,0,0,0,rétroactif
0,0,0,0,0,1,0,0,0,0,rétrograde
0,0,0,0,0,0,0,0,0,0,rétrospection
0,0,0,0,0,0,0,0,0,0,rétrospective
0,0,0,0,0,0,0,0,0,0,rétrospectivement
0,0,0,0,0,0,0,0,0,0,revenir
0,1,0,0,0,0,1,0,0,1,réunion
0,0,0,0,0,0,0,0,0,0,révéler
0,0,0,0,1,0,1,0,0,0,se délecter
0,0,0,0,0,0,0,0,0,0,révélation
0,0,0,0,1,0,1,0,0,0,se délecte
1,1,0,1,0,1,0,0,1,0,vengeance
0,0,0,0,0,0,0,0,0,0,revenu
0,0,0,0,0,0,0,0,0,0,réverbération
0,1,0,0,1,0,1,0,0,1,révérer
0,0,0,0,1,0,1,0,0,1,révérence
0,0,0,0,1,0,1,0,0,0,révérend
0,0,0,0,0,0,0,0,0,0,respectueux
0,0,0,0,1,0,1,0,0,1,rêverie
1,0,1,0,0,1,0,0,1,0,renversement
0,0,0,0,0,0,0,0,0,0,inverse
0,0,0,0,0,0,0,0,0,0,réversion
0,0,0,0,0,0,0,0,0,0,revenir
0,0,0,0,0,0,0,0,0,0,revenant
0,0,0,0,0,0,0,0,0,0,examen
0,0,0,0,0,0,0,0,0,0,critique
0,0,0,0,0,0,1,0,0,0,réviser
0,0,0,0,0,0,0,0,0,0,révision
0,0,0,0,0,0,0,0,0,0,revisiter
0,1,0,0,1,0,1,0,0,1,la relance
0,1,0,0,0,1,1,0,0,0,relancer
0,0,0,0,0,1,0,0,0,0,révocation
1,0,1,1,0,1,0,1,0,0,révoquer
1,0,0,0,0,1,0,0,1,0,révolte
1,0,1,1,0,1,0,0,0,0,révoltant
1,1,0,1,0,1,1,1,1,0,révolution
0,0,0,0,0,0,1,0,0,0,révolutionnaire
0,0,0,0,0,0,0,0,0,0,révolutionner
0,0,0,0,0,0,0,0,0,0,tourner
1,0,0,1,0,1,0,1,0,0,revolver
1,0,1,1,0,1,0,0,0,0,dégoût
0,1,0,0,1,0,1,0,1,1,récompense
0,0,0,0,0,0,0,0,0,0,rhétorique
0,0,0,0,0,0,0,0,0,0,rhétorique
1,0,0,1,0,1,0,1,0,0,rhumatisme
0,0,0,0,0,0,0,0,0,0,rime
0,0,0,0,0,0,0,0,0,0,rimes
0,0,0,0,0,0,1,0,0,0,rythme
0,0,0,0,1,0,1,0,1,0,rythmé
0,0,0,0,0,0,0,0,0,0,côte
0,0,0,0,0,0,0,0,0,0,nervuré
1,1,0,0,1,0,1,0,0,0,ruban
0,0,0,0,0,0,0,0,0,0,riz
0,0,0,0,0,0,0,0,0,0,richesse
0,0,0,0,0,0,1,0,0,0,richesse
0,0,0,0,0,0,0,0,0,0,meule
0,0,0,0,0,1,0,0,0,0,rachitique
0,0,0,0,0,0,0,0,0,0,débarrasser
0,0,0,0,0,0,0,0,0,0,débarras
0,0,0,0,0,0,0,0,1,0,cribler
0,0,0,0,0,1,0,0,0,0,criblé
0,0,0,0,0,0,0,0,0,0,balade
0,0,0,0,0,0,1,0,0,0,cavalier
0,0,0,0,0,0,0,0,0,0,crête
1,0,1,0,0,1,0,1,0,0,ridicule
1,0,1,0,0,1,0,0,0,0,ridicule
0,0,0,0,0,0,0,0,0,0,équitation
0,0,0,0,0,1,0,0,0,0,sévit
1,0,0,1,0,1,0,0,0,0,fusil
0,0,0,0,0,0,0,0,0,0,fusils
0,0,0,0,0,1,0,0,0,0,crevasse
0,0,0,0,0,0,0,0,0,0,plate-forme
0,0,0,0,0,0,0,0,0,0,gréement
0,0,0,0,0,0,1,0,0,0,vertueux
0,0,0,0,0,0,1,0,0,0,légitime
0,0,0,0,0,0,1,0,0,0,justement
0,0,0,0,0,1,0,0,0,0,rigide
0,0,0,0,0,1,0,0,0,0,rigidité
0,0,1,1,0,1,0,0,0,0,rigueur
0,0,0,0,0,1,0,0,0,0,rigoureux
0,0,0,0,0,0,0,0,0,0,jante
0,0,0,0,0,0,0,0,0,0,couenne
0,0,0,0,0,0,0,0,0,0,bague
1,0,0,0,0,1,0,0,0,0,sonnerie
0,0,0,0,0,0,0,0,0,0,sonnerie
0,0,0,0,0,0,0,0,0,0,patinoire
0,0,0,0,0,0,0,0,0,0,rincer
1,0,0,1,0,1,0,0,0,0,émeute
1,0,0,1,0,1,0,0,1,0,séditieux
0,0,0,0,0,0,0,0,0,0,riverain
0,0,0,0,0,0,1,0,0,0,mûr
0,1,0,0,0,0,1,0,0,0,mûrir
0,0,0,0,0,0,0,0,0,0,maturité
0,0,0,0,0,0,0,0,0,0,ondulation
0,0,0,0,0,0,0,0,0,0,monter
0,1,0,0,1,0,1,0,0,0,en hausse
0,1,0,1,0,1,0,0,0,0,risque
0,1,0,1,0,1,0,0,0,0,risqué
0,0,0,0,0,0,0,0,0,0,rite
0,0,0,0,0,0,0,0,0,0,rituel
0,0,0,0,0,0,0,0,0,0,ritualiste
0,0,0,0,0,0,0,0,0,0,rival
1,0,0,0,0,1,0,0,0,0,rivalité
0,0,0,0,0,0,0,0,0,0,fleuve
0,0,0,0,0,0,0,0,0,0,berge de rivière
0,0,0,0,0,0,0,0,0,0,rivet
0,0,0,0,0,0,0,0,0,0,rivé
0,0,0,0,0,0,1,0,0,0,rivetage
0,0,0,0,0,0,0,0,0,0,route
0,0,0,0,0,0,0,0,0,0,routes
0,0,0,0,1,0,1,0,0,1,roadster
0,0,0,0,0,0,0,0,0,0,chaussée
0,0,0,0,0,0,0,0,0,0,errer
0,0,0,0,0,0,0,0,0,0,rugir
0,0,0,0,0,0,0,0,0,0,rôtir
1,0,1,1,0,1,0,1,0,0,Rob
0,0,1,1,0,1,0,0,0,0,voleur
1,0,1,1,0,1,0,1,0,0,vol
0,0,0,0,0,0,0,0,0,0,peignoir
0,0,0,0,0,0,0,0,0,0,robot
0,0,0,0,0,0,0,0,0,0,robotique
0,0,0,0,0,0,1,0,0,0,robuste
0,0,0,0,0,0,0,0,0,0,roc
0,0,0,0,0,0,1,0,0,0,rock
1,0,0,0,0,0,0,0,0,0,fusée
0,0,0,0,0,0,0,0,0,0,rochers
0,0,0,1,0,0,1,0,0,1,canne à pêche
0,0,0,0,0,0,0,0,0,0,chevreuil
0,0,1,0,0,1,0,0,0,0,voyou
0,0,0,0,0,0,0,0,0,0,rôle
0,0,0,0,0,0,0,0,0,0,rouleau
0,0,0,0,0,0,0,0,0,0,rouleau
0,0,0,0,0,0,0,0,0,0,patin à roulettes
0,0,0,0,1,0,1,0,0,0,joyeux
0,0,0,0,0,0,0,0,0,0,roulant
0,1,0,1,1,0,1,1,1,1,romance
0,1,0,0,1,0,1,0,0,1,romantique
0,0,0,0,1,0,1,0,0,0,le romantisme
0,0,0,0,1,0,1,0,0,0,gambader
0,0,0,0,0,0,0,0,0,0,toit
1,0,1,0,0,1,0,0,0,0,tour
0,0,0,0,0,0,0,0,0,0,chambre
0,0,0,0,0,0,0,0,0,0,spacieux
0,0,0,0,0,0,0,0,0,0,perchoir
0,0,0,0,0,0,0,0,0,0,coq
0,0,0,0,0,0,0,0,0,0,racine
0,0,0,0,0,0,1,0,0,1,enraciné
0,0,0,0,0,0,0,0,0,0,corde
0,0,0,0,0,0,0,0,0,0,chapelet
0,0,0,0,0,0,0,0,0,0,Rose
0,0,0,0,0,0,0,0,0,0,Romarin
0,0,0,0,0,0,0,0,0,0,rosette
0,0,0,0,0,0,0,0,0,0,liste
0,0,0,0,0,0,1,0,0,0,rosé
0,0,1,1,0,1,0,1,0,0,pourrir
0,0,0,0,0,0,1,0,0,1,rotation
0,0,0,0,0,0,0,0,0,0,rotatif
0,0,0,0,0,0,0,0,0,0,tourner
0,0,0,0,0,0,0,0,0,0,rotation
0,0,0,0,0,0,0,0,0,0,par cœur
0,0,0,0,0,0,0,0,0,0,rotor
0,0,1,0,0,1,0,0,0,0,pourrir
0,0,0,0,0,0,0,0,0,0,rouge
0,0,0,0,0,0,0,0,0,0,rugueux
0,0,0,0,0,0,0,0,0,0,à peu près
0,0,0,0,0,1,0,0,0,0,rugosité
0,1,0,0,0,0,0,0,0,0,roulette
0,0,0,0,0,0,0,0,0,0,tour
0,0,0,0,0,0,0,0,0,0,rond point
0,0,0,0,0,0,0,0,0,0,arrondi
0,0,0,0,0,0,0,0,0,0,rafle
0,0,0,0,0,0,0,0,0,0,réveiller
0,0,0,0,0,0,0,0,0,0,réveiller
0,0,0,0,0,0,0,0,0,0,vibrant
0,0,0,0,0,1,0,0,0,0,déroute
0,0,0,0,0,0,0,0,0,0,itinéraire
0,0,0,0,0,0,1,0,0,1,routine
0,0,0,0,0,0,0,0,0,0,vagabond
0,0,0,0,0,0,0,0,0,0,itinérant
1,0,0,0,0,1,0,0,0,0,ligne
0,0,0,0,0,1,0,0,0,0,chahuteur
0,0,0,0,0,0,0,0,0,0,Royal
0,0,0,0,0,0,1,0,0,0,royalties
0,0,0,0,0,0,0,0,0,0,frotter
0,0,0,0,0,0,0,0,0,0,caoutchouc
0,0,0,0,0,0,0,0,0,0,caoutchoucs
0,0,0,0,0,0,0,0,0,0,frottement
0,0,1,0,0,1,0,0,0,0,déchets
0,0,0,1,0,1,0,1,0,0,décombres
0,0,0,0,0,0,1,0,0,0,rubrique
0,0,0,0,0,0,0,0,0,0,rubis
0,0,0,0,0,0,0,0,0,0,gouvernail
0,0,0,0,0,0,0,0,0,0,rouge
0,0,0,0,0,0,0,0,0,0,rudimentaire
0,0,0,0,0,0,0,0,0,0,rudiments
0,0,0,0,0,1,0,1,0,0,rue
0,0,0,0,0,0,0,0,0,0,fraise
0,0,0,0,0,1,0,0,0,0,ébouriffer
0,0,0,0,0,0,0,0,0,0,couverture
0,0,0,0,0,1,0,0,0,0,robuste
0,0,0,1,0,1,0,1,0,0,ruine
1,0,1,1,0,1,0,1,0,0,ruiné
1,0,1,1,0,1,0,1,0,0,ruineux
0,0,0,0,0,0,0,0,0,0,ruines
0,0,0,1,0,0,0,0,0,1,régner
0,0,0,0,0,0,0,0,0,0,règle
0,0,0,0,0,0,0,0,0,0,décision
0,0,0,0,0,0,0,0,0,0,Rhum
0,0,0,0,0,0,0,0,0,0,gronder
0,0,0,0,0,0,0,0,0,0,farfouiller
0,0,0,0,0,1,0,1,0,0,rumeur
0,0,0,0,0,0,0,0,0,0,selon la rumeur
0,0,0,0,0,0,0,0,0,0,croupe
0,0,0,0,0,1,0,1,0,0,fuyez
0,0,0,0,0,0,0,0,0,0,runes
0,0,0,0,0,0,0,0,0,0,échelon
0,0,0,0,0,0,0,0,0,0,coureur
0,0,0,0,0,0,0,0,0,0,fonctionnement
0,0,0,0,0,0,0,0,0,0,piste
0,0,0,1,0,1,0,1,1,0,rupture
0,0,0,0,0,0,0,0,0,0,rural
0,0,0,0,0,1,0,0,0,0,ruse
0,0,0,0,0,0,0,0,0,0,se ruer
0,0,0,0,0,1,0,0,0,0,rouiller
0,0,0,0,0,0,0,0,0,0,rustique
0,0,0,0,0,0,0,0,0,0,bruissement
0,0,0,0,0,1,0,0,0,0,rouillé
0,0,0,0,0,0,0,0,0,0,rut
0,0,0,0,0,0,1,0,0,0,Ruth
1,0,1,1,0,1,0,0,0,0,impitoyable
0,0,0,0,0,0,0,0,0,0,seigle
1,0,0,1,0,1,0,0,0,0,sabre
0,0,0,0,0,0,0,0,0,0,zibeline
1,0,1,1,0,1,0,1,1,0,sabotage
0,0,0,0,0,0,0,0,0,0,sac
0,0,0,0,0,0,0,0,0,0,sac
0,0,0,0,0,0,0,0,0,0,sacrement
0,0,0,0,0,0,0,0,0,0,sacré
0,0,1,1,0,1,0,1,0,0,sacrifices
0,0,0,0,0,0,0,0,0,0,selle
0,0,0,0,0,1,0,1,0,0,malheureusement
0,0,0,0,0,1,0,1,0,1,tristesse
0,0,0,0,1,0,1,0,0,1,sûr
0,0,0,0,0,0,1,0,0,1,sauvegarde
0,0,0,0,0,0,0,0,0,1,garde
0,0,0,0,0,0,0,0,0,0,sécurité
0,0,0,0,0,0,0,0,0,0,Safran
0,0,0,1,0,1,0,0,0,0,affaissement
0,0,0,0,0,0,0,0,0,0,saga
0,0,0,0,0,0,1,0,0,1,sauge
0,0,0,0,0,0,0,0,0,0,naviguer
0,0,0,0,0,0,0,0,0,0,voile
0,0,0,0,0,0,0,0,0,0,marin
0,1,0,0,1,0,1,0,1,1,Saint
0,1,0,0,1,0,1,0,1,1,saint
0,0,0,0,0,0,0,0,0,0,salade
0,0,0,0,0,0,0,0,0,0,salamandre
0,1,0,0,1,0,1,0,0,1,un salaire
0,0,0,0,0,0,0,0,0,0,vendre
0,0,0,0,0,0,0,0,0,0,vendeur
0,0,0,0,0,0,1,0,0,0,saillant
0,0,0,0,0,0,0,0,0,0,saline
0,1,0,0,0,0,0,0,0,0,salive
0,0,0,0,0,0,0,0,1,0,sortie
0,0,0,0,0,0,0,0,0,0,salon
1,0,0,0,0,0,0,0,0,0,salon
0,0,0,0,0,0,0,0,0,0,sel
0,0,0,0,0,0,0,0,0,0,salé
0,0,0,0,1,0,1,0,0,1,salutaire
0,0,0,0,0,0,0,0,0,0,salutation
0,0,0,0,1,0,1,0,0,0,saluer
0,0,0,0,0,0,0,0,0,0,sauvetage
0,1,0,0,1,0,1,0,0,1,salut
0,0,0,0,0,0,1,0,0,0,baume
0,0,0,0,0,0,0,0,0,0,samba
0,0,0,0,0,0,0,0,0,0,similitude
0,0,0,1,0,0,1,0,0,0,samouraï
0,0,0,0,1,0,1,0,0,1,sanctification
0,0,0,0,0,0,0,0,0,0,sanctifié
0,1,0,0,1,0,1,1,1,1,sanctifier
0,0,0,0,0,0,0,0,0,0,sanction
0,0,0,0,0,0,0,0,0,0,sanctionné
0,0,0,0,0,0,0,0,0,0,sainteté
0,1,0,0,1,0,1,0,0,1,sanctuaire
0,0,0,0,0,0,0,0,0,0,le sable
0,0,0,0,0,0,0,0,0,0,sandale
0,0,0,0,0,0,0,0,0,0,ponceuse
0,0,0,0,0,0,0,0,0,0,sables
0,0,0,0,0,0,0,0,0,0,sablonneux
0,0,0,0,0,0,0,0,0,0,sain
0,0,0,0,0,0,1,0,0,0,sanguine
0,0,0,0,0,0,1,0,0,0,sanitaire
0,0,0,0,0,0,0,0,0,0,santé mentale
0,0,0,0,0,0,0,0,0,0,sans
0,0,0,0,0,1,0,1,0,0,sève
0,0,0,0,0,0,0,0,0,0,saphir
0,0,0,0,0,0,0,0,0,1,plein de sève
1,0,1,0,0,1,0,1,0,0,sarcasme
0,0,0,1,0,1,0,1,0,0,sarcome
0,0,0,0,0,1,0,0,0,0,sardonique
0,0,0,0,0,0,0,0,0,0,ceinture
1,0,0,0,0,1,0,0,0,0,satanique
0,0,0,0,0,0,0,0,0,0,cartable
0,0,0,0,0,0,0,0,0,0,assouvir
0,0,0,0,0,0,0,0,0,0,Satellite
0,0,0,0,0,0,1,0,0,0,satin
0,0,0,0,0,0,0,0,0,0,satire
0,0,0,0,0,0,0,0,0,0,satirique
0,0,0,0,0,0,0,0,0,0,la satisfaction
0,0,0,0,0,0,1,0,0,0,de manière satisfaisante
0,0,0,0,1,0,1,0,0,0,satisfait
0,0,0,0,0,0,0,0,0,0,saturer
0,0,1,0,0,1,0,0,0,0,saturé
0,0,0,0,0,0,0,0,0,0,saturation
0,0,0,0,0,0,0,0,0,0,sauce
0,0,0,0,0,0,0,0,0,0,casserole
0,0,0,0,0,0,0,0,0,0,soucoupe
0,0,0,0,0,0,0,0,0,0,grivois
0,0,0,0,0,0,0,0,0,0,Choucroute
0,0,0,0,0,0,0,0,0,0,sauna
1,0,0,1,0,1,0,0,0,0,sauvage
1,0,0,1,0,1,0,0,0,0,sauvagerie
0,0,0,0,0,0,0,0,0,0,savane
0,0,0,0,1,0,1,0,0,1,enregistrer
0,0,0,0,0,0,0,0,0,0,économie
0,0,0,0,0,0,1,0,0,0,des économies
0,1,1,0,1,0,1,1,0,1,saveur
0,0,0,0,0,0,1,0,0,0,sarriette
0,0,0,0,0,0,1,0,0,0,avisé
0,0,0,0,0,0,0,0,0,0,sciure
0,0,0,0,0,0,0,0,0,0,saxo
0,0,0,0,0,0,0,0,0,0,saxophone
0,0,0,0,0,1,0,0,0,0,gale
0,0,0,0,0,0,0,0,0,0,fourreau
0,0,0,1,0,1,0,0,0,0,échafaud
0,0,0,0,0,0,0,0,0,0,échafaudage
0,0,0,0,0,0,0,0,0,0,échelle
0,0,0,0,0,0,0,0,0,0,Balance
0,0,0,0,0,0,0,0,0,0,coquille
0,0,0,0,0,0,0,0,0,0,cuir chevelu
0,0,0,1,0,1,0,0,0,0,scalpel
0,0,0,0,0,1,0,0,0,0,squameux
0,0,0,0,0,0,0,0,0,0,analyse
0,0,0,1,0,1,0,0,0,0,scandale
1,0,0,0,0,1,0,0,0,0,scandaleux
0,0,0,0,0,1,0,0,0,0,maigre
0,0,0,0,0,0,0,0,0,0,scape
1,0,0,1,0,1,0,0,0,0,bouc émissaire
1,0,1,1,0,1,0,1,0,0,cicatrice
0,0,0,0,0,0,0,0,0,0,scarabée
0,0,0,1,0,1,0,1,0,0,rare
0,0,0,0,0,1,0,1,0,0,à peine
1,0,0,1,0,1,0,1,0,0,rareté
1,1,0,1,0,1,0,0,1,0,effrayer
0,0,0,1,0,1,1,0,0,0,épouvantail
0,0,0,0,0,0,0,0,0,0,écharpe
0,0,0,0,0,0,0,0,0,0,écarlate
0,0,0,0,0,0,0,0,0,0,dispersion
0,0,0,0,0,0,0,0,0,0,dispersé
0,0,0,0,0,0,0,0,0,0,diffusion
0,0,0,0,0,1,0,0,0,0,charognard
0,0,0,0,0,0,0,0,0,0,scène
0,0,0,0,0,0,0,0,0,0,décor
0,0,0,0,0,0,0,0,0,0,scénique
0,0,0,0,0,0,0,0,0,0,parfum
0,0,0,0,0,0,0,0,0,1,sceptique
0,0,0,0,0,0,0,0,0,0,scepticisme
0,0,0,0,0,0,0,0,0,0,schématique
0,0,0,0,0,1,0,0,0,0,schème
1,0,0,0,0,1,0,0,0,0,schisme
1,0,1,1,0,1,0,1,0,0,la schizophrénie
0,0,0,0,0,0,1,0,0,0,savant
0,0,0,0,0,0,0,0,0,0,savant
0,0,0,0,1,0,1,0,0,0,bourse
0,0,0,0,0,0,0,0,0,1,école
0,0,0,0,0,0,0,0,0,0,écolier
0,0,0,0,0,0,0,0,0,0,scolarité
0,0,0,0,0,0,0,0,0,0,instituteur
0,0,0,0,0,0,0,0,0,0,goélette
0,0,0,0,0,1,0,0,0,0,sciatique
0,0,0,0,0,0,0,0,0,0,la science
0,0,0,0,0,0,1,0,0,1,scientifique
0,1,0,0,0,0,1,0,0,1,scientifique
0,0,0,0,0,0,1,0,0,0,scintille
0,0,0,0,0,0,0,0,0,0,scintillation
0,0,0,0,0,0,0,0,0,0,scintillateur
0,0,0,0,0,0,0,0,0,0,scion
0,0,0,0,0,0,0,0,0,0,les ciseaux
1,0,1,0,0,1,0,0,0,0,moquerie
1,0,1,1,0,1,0,1,0,0,gronder
1,0,0,0,0,1,0,0,0,0,réprimande
0,0,0,0,0,0,0,0,0,0,scoop
0,0,0,0,0,0,0,0,0,0,portée
1,0,0,0,0,1,0,0,0,0,brûlant
0,1,0,0,1,0,1,0,1,0,score
0,0,0,0,0,0,0,0,0,0,scores
1,0,0,0,0,1,0,0,0,0,mépris
1,0,1,1,0,1,0,0,1,0,Scorpion
0,0,0,0,0,1,0,0,0,0,scotch
1,0,1,1,0,1,0,0,0,1,scélérat
0,0,0,0,0,0,0,0,0,0,parcourir
1,0,0,1,0,1,0,1,0,0,fléau
0,0,0,0,0,0,0,0,0,0,scout
0,0,0,0,0,0,0,0,0,0,scrabble
0,0,0,0,0,0,0,0,0,0,brouiller
0,0,0,0,0,1,0,0,0,0,brouillage
0,0,0,0,0,0,0,0,0,0,rayer
1,0,0,1,0,1,0,1,0,0,tremblante
0,0,0,0,0,0,0,0,0,0,grattage
0,0,0,0,0,0,0,0,0,0,se gratter
1,0,1,1,0,1,0,0,1,0,pousser un cri
1,0,1,1,0,1,0,0,0,0,en hurlant
0,0,0,1,0,1,0,0,1,0,hurler
0,0,0,0,0,0,0,0,0,0,filtrer
0,0,0,0,0,0,0,0,0,0,Tournevis
1,0,0,0,0,1,0,0,0,0,vissé
0,0,0,0,0,0,0,0,0,0,griffonner
0,0,0,0,0,0,1,0,0,0,scribe
0,0,0,0,0,1,0,0,1,0,mêlée
0,0,0,0,0,0,0,0,0,0,certificat
0,0,0,0,0,0,1,0,0,0,scénario
0,0,0,0,0,0,0,0,0,0,biblique
0,0,0,0,0,0,0,0,0,1,écriture
0,0,0,0,0,0,0,0,0,0,faire défiler
0,0,1,0,0,1,0,0,0,0,frotter
0,0,0,0,0,0,1,0,0,0,délicieux
0,0,0,0,0,0,0,0,0,0,scrupuleux
0,1,0,0,0,1,0,0,0,0,scruter
0,0,0,0,0,1,0,0,0,0,examen minutieux
0,0,0,0,0,0,0,0,0,0,sculpteur
0,0,0,0,0,0,1,0,0,0,sculpture
0,0,0,0,0,0,0,0,0,0,sculpté
0,0,1,0,0,1,0,0,0,0,écume
0,0,0,0,0,0,1,0,0,0,mer
0,0,0,0,0,0,0,0,0,0,côte
0,0,0,0,0,0,1,0,0,1,sceller
0,0,0,0,0,0,0,0,0,1,scellés
0,0,0,0,0,0,0,0,0,0,couture
0,0,0,0,0,0,0,0,0,0,marin
0,0,0,0,0,0,0,0,0,0,transparent
0,0,0,0,0,0,0,0,0,0,couturière
0,0,0,0,0,0,0,0,0,0,port de mer
0,0,0,0,0,1,0,0,0,0,saisir
0,0,0,0,0,0,0,0,0,0,chercher
0,0,0,0,0,0,0,0,0,0,recherche
0,0,0,0,0,0,0,0,0,0,brûlé
0,0,0,0,0,0,0,0,0,0,bord de mer
0,0,0,0,0,0,0,0,0,0,saison
0,0,0,0,0,0,1,0,0,0,chevronné
0,0,0,0,0,0,0,0,0,0,assaisonnement
0,0,0,0,0,0,0,0,0,0,siège
0,0,0,0,0,1,0,0,0,0,sécession
0,0,0,0,0,1,0,1,0,0,isolé
0,0,0,1,0,1,1,0,0,0,isolement
0,0,0,0,0,0,0,0,0,0,secondaire
0,0,0,0,0,1,0,0,0,0,d'occasion
0,0,0,0,0,0,0,0,1,1,secret
0,0,0,0,0,0,0,0,0,1,secret
0,0,0,0,0,0,1,0,0,0,secrétariat
0,0,0,0,0,0,0,0,0,0,secrétaire
0,0,1,0,0,0,0,0,0,0,sécréter
0,0,1,0,0,1,0,0,0,0,sécrétion
0,0,0,0,0,1,0,0,0,0,secret
0,0,0,0,0,0,0,0,0,0,secrètement
0,0,0,0,0,0,0,0,0,0,secte
1,0,0,1,0,1,0,0,0,0,sectaire
0,0,0,0,0,0,0,0,0,0,en coupe
0,0,0,0,0,0,0,0,0,0,secteur
0,1,0,0,0,0,0,0,0,0,séculier
0,0,0,0,0,0,0,0,0,0,laïcité
0,0,0,0,0,0,0,0,0,1,titres
0,0,0,0,0,0,0,0,0,0,Sécurité
0,0,0,0,0,0,0,0,0,0,sedan
0,0,0,0,0,0,0,0,0,0,calme
0,0,0,0,0,0,0,0,0,0,sédatif
0,0,0,0,0,0,0,0,0,0,sédentaire
0,0,0,0,0,0,0,0,0,0,carex
0,0,0,0,0,0,0,0,0,0,sédiment
0,0,0,0,0,0,0,0,0,0,sédimentaire
1,0,0,0,0,1,0,1,0,0,sédition
0,0,0,0,0,1,0,0,0,0,séduire
0,0,0,0,0,0,0,0,0,0,séduire
0,0,0,0,0,1,0,0,0,0,séduction
0,1,0,0,0,0,0,0,0,0,séduisant
0,0,0,0,0,0,0,0,0,0,planter
0,0,0,0,0,0,0,0,0,0,semis
0,1,0,0,0,0,0,0,0,0,chercher
0,0,0,0,0,0,0,0,0,0,chercheur
0,0,0,0,0,0,0,0,0,0,apparemment
0,0,0,0,0,0,0,0,0,0,voyant
0,0,0,0,0,0,0,0,0,0,bouillonnant
0,0,0,0,0,0,0,0,0,0,segment
1,0,1,0,0,1,0,1,0,0,séparer
0,0,0,0,0,1,0,0,0,0,séparé
0,0,0,0,0,0,0,0,0,0,ségrégation
0,0,0,1,0,1,0,0,0,0,saisir
0,0,0,1,0,0,0,0,0,0,saisie
0,0,0,0,0,0,0,0,0,0,rarement
0,0,0,0,0,0,0,0,0,0,sélectionner
0,0,0,0,0,0,0,0,0,0,sélection
1,0,1,0,0,1,0,0,0,0,égoïste
0,0,0,0,0,1,0,0,0,0,égoïsme
0,0,0,0,0,0,0,0,0,0,vendre
0,0,0,0,0,0,0,0,0,0,vendeur
0,0,0,0,0,0,0,0,0,0,sémaphore
0,0,0,0,0,0,0,0,0,0,semblant
0,0,0,0,0,0,0,0,0,0,sperme
0,0,0,0,0,0,0,0,0,0,point-virgule
0,0,0,0,0,0,0,0,0,0,séminal
0,0,0,0,0,0,0,0,0,0,séminaire
0,0,0,0,0,0,0,0,0,0,séminaire
0,0,0,0,0,0,0,0,0,0,sémiotique
0,0,0,0,0,0,0,0,0,1,sénat
0,0,0,0,0,0,0,0,0,0,sénateur
0,0,0,0,0,0,0,0,0,0,envoyer
0,0,0,0,0,0,0,0,0,0,sénescence
0,0,0,1,0,1,0,1,0,0,sénile
0,0,0,0,0,0,0,0,0,0,Sénior
0,0,0,0,0,0,1,0,0,1,ancienneté
0,0,0,0,0,0,0,0,0,0,sensation
0,0,0,0,1,0,1,0,0,0,sensationnel
0,0,0,0,0,0,1,0,0,0,sens
1,0,1,1,0,1,0,1,1,0,insensé
0,0,0,0,0,0,0,0,0,0,sens
0,0,0,0,0,0,1,0,0,0,sensibilité
0,0,0,0,0,0,1,0,0,0,sensiblement
0,0,0,0,0,0,0,0,0,0,sensible
0,0,0,0,0,0,0,0,0,0,sensoriel
0,1,0,0,1,1,1,0,1,1,sensuel
0,1,0,0,1,0,1,0,0,0,sensualité
0,0,0,0,1,0,1,0,0,0,sensuel
1,1,1,1,0,1,0,1,0,0,phrase
0,0,0,0,0,0,0,0,0,0,sensible
0,0,0,0,0,0,0,0,0,0,sentiment
0,0,0,0,0,0,1,0,0,0,sentimental
0,0,0,0,0,0,1,0,0,0,sentimentalité
0,0,0,0,0,0,1,0,0,1,sentinelle
0,0,0,0,0,0,0,0,0,1,sentinelle
0,0,0,0,0,0,0,0,0,0,séparable
0,0,0,0,0,0,0,0,0,0,séparé
0,0,0,0,0,0,0,0,0,0,séparément
0,0,0,0,0,0,0,0,0,0,séparation
1,0,1,0,0,1,0,0,0,0,séparatiste
0,0,0,0,0,0,0,0,0,0,sépia
0,0,0,1,0,1,0,1,0,0,état septique
0,0,0,0,0,0,0,0,0,0,septembre
0,0,1,0,0,1,0,0,0,0,septique
0,0,0,0,0,0,0,0,0,0,septum
0,1,0,0,0,0,0,0,0,0,suite
0,0,0,0,0,0,0,0,0,0,séquence
0,0,0,0,0,0,0,0,0,0,séquentiel
